x,y,outer_radius,inner_radius,num_peaks,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.55,0.52,0.37,0.13,3,black,40.0,interpolate,2,200,200,white,draw_star,8602.png
0.5,0.47,0.43,0.25,5,black,110.0,interpolate,1,200,200,white,draw_star,8603.png
0.55,0.53,0.43,0.25,7,black,170.0,interpolate,2,200,200,white,draw_star,8604.png
0.52,0.53,0.45,0.25,5,black,0.0,interpolate,3,200,200,white,draw_star,8605.png
0.47,0.51,0.41,0.1,5,black,0.0,interpolate,1,200,200,white,draw_star,8606.png
0.55,0.47,0.45,0.1,6,black,60.0,interpolate,3,200,200,white,draw_star,8607.png
0.51,0.49,0.45,0.11,3,black,80.0,interpolate,1,200,200,white,draw_star,8608.png
0.46,0.55,0.35,0.2,4,black,110.0,interpolate,3,200,200,white,draw_star,8609.png
0.46,0.47,0.35,0.22,7,black,60.0,interpolate,3,200,200,white,draw_star,8610.png
0.47,0.46,0.41,0.22,7,black,30.0,interpolate,1,200,200,white,draw_star,8611.png
0.45,0.52,0.35,0.16,6,black,110.0,interpolate,3,200,200,white,draw_star,8612.png
0.47,0.52,0.39,0.16,5,black,170.0,interpolate,2,200,200,white,draw_star,8613.png
0.46,0.45,0.45,0.16,4,black,110.0,interpolate,1,200,200,white,draw_star,8614.png
0.55,0.55,0.39,0.14,4,black,60.0,interpolate,2,200,200,white,draw_star,8615.png
0.48,0.47,0.37,0.22,7,black,100.0,interpolate,1,200,200,white,draw_star,8616.png
0.53,0.53,0.37,0.14,3,black,0.0,interpolate,2,200,200,white,draw_star,8617.png
0.47,0.53,0.43,0.1,3,black,40.0,interpolate,2,200,200,white,draw_star,8618.png
0.55,0.52,0.45,0.16,6,black,30.0,interpolate,2,200,200,white,draw_star,8619.png
0.46,0.55,0.41,0.12,4,black,90.0,interpolate,1,200,200,white,draw_star,8620.png
0.55,0.52,0.41,0.18,4,black,160.0,interpolate,3,200,200,white,draw_star,8621.png
0.45,0.49,0.39,0.12,4,black,170.0,interpolate,1,200,200,white,draw_star,8622.png
0.53,0.54,0.39,0.14,3,black,30.0,interpolate,2,200,200,white,draw_star,8623.png
0.54,0.46,0.35,0.1,4,black,10.0,interpolate,3,200,200,white,draw_star,8624.png
0.46,0.53,0.37,0.12,3,black,160.0,interpolate,3,200,200,white,draw_star,8625.png
0.54,0.48,0.45,0.12,3,black,60.0,interpolate,1,200,200,white,draw_star,8626.png
0.46,0.54,0.43,0.16,7,black,80.0,interpolate,3,200,200,white,draw_star,8627.png
0.47,0.54,0.41,0.2,4,black,80.0,interpolate,2,200,200,white,draw_star,8628.png
0.45,0.49,0.45,0.18,4,black,120.0,interpolate,3,200,200,white,draw_star,8629.png
0.53,0.51,0.45,0.1,5,black,60.0,interpolate,3,200,200,white,draw_star,8630.png
0.51,0.55,0.41,0.19,5,black,140.0,interpolate,3,200,200,white,draw_star,8631.png
0.46,0.55,0.35,0.1,5,black,60.0,interpolate,3,200,200,white,draw_star,8632.png
0.46,0.49,0.41,0.13,7,black,150.0,interpolate,3,200,200,white,draw_star,8633.png
0.48,0.54,0.35,0.15,3,black,130.0,interpolate,2,200,200,white,draw_star,8634.png
0.49,0.45,0.45,0.13,7,black,30.0,interpolate,1,200,200,white,draw_star,8635.png
0.46,0.5,0.37,0.12,4,black,90.0,interpolate,3,200,200,white,draw_star,8636.png
0.49,0.53,0.43,0.1,5,black,30.0,interpolate,1,200,200,white,draw_star,8637.png
0.47,0.51,0.39,0.25,7,black,0.0,interpolate,2,200,200,white,draw_star,8638.png
0.54,0.51,0.37,0.25,6,black,100.0,interpolate,1,200,200,white,draw_star,8639.png
0.45,0.54,0.39,0.25,6,black,20.0,interpolate,1,200,200,white,draw_star,8640.png
0.47,0.45,0.43,0.16,4,black,60.0,interpolate,3,200,200,white,draw_star,8641.png
0.45,0.51,0.37,0.19,6,black,160.0,interpolate,1,200,200,white,draw_star,8642.png
0.48,0.49,0.39,0.13,3,black,120.0,interpolate,2,200,200,white,draw_star,8643.png
0.5,0.49,0.37,0.1,3,black,140.0,interpolate,2,200,200,white,draw_star,8644.png
0.52,0.51,0.45,0.12,3,black,50.0,interpolate,2,200,200,white,draw_star,8645.png
0.45,0.48,0.39,0.18,4,black,60.0,interpolate,2,200,200,white,draw_star,8646.png
0.45,0.51,0.45,0.12,4,black,120.0,interpolate,2,200,200,white,draw_star,8647.png
0.52,0.45,0.39,0.14,4,black,120.0,interpolate,2,200,200,white,draw_star,8648.png
0.47,0.5,0.43,0.1,3,black,50.0,interpolate,2,200,200,white,draw_star,8649.png
0.51,0.46,0.35,0.22,6,black,170.0,interpolate,3,200,200,white,draw_star,8650.png
0.54,0.53,0.37,0.25,7,black,20.0,interpolate,2,200,200,white,draw_star,8651.png
0.53,0.5,0.39,0.14,3,black,170.0,interpolate,2,200,200,white,draw_star,8652.png
0.53,0.5,0.43,0.15,3,black,20.0,interpolate,3,200,200,white,draw_star,8653.png
0.46,0.46,0.37,0.1,3,black,140.0,interpolate,1,200,200,white,draw_star,8654.png
0.53,0.51,0.43,0.16,5,black,60.0,interpolate,3,200,200,white,draw_star,8655.png
0.53,0.53,0.39,0.1,3,black,160.0,interpolate,1,200,200,white,draw_star,8656.png
0.51,0.48,0.45,0.16,4,black,30.0,interpolate,1,200,200,white,draw_star,8657.png
0.49,0.49,0.41,0.18,4,black,20.0,interpolate,2,200,200,white,draw_star,8658.png
0.46,0.48,0.39,0.14,3,black,50.0,interpolate,3,200,200,white,draw_star,8659.png
0.47,0.46,0.39,0.16,7,black,140.0,interpolate,1,200,200,white,draw_star,8660.png
0.45,0.48,0.39,0.1,6,black,150.0,interpolate,1,200,200,white,draw_star,8661.png
0.53,0.51,0.43,0.1,3,black,150.0,interpolate,3,200,200,white,draw_star,8662.png
0.55,0.54,0.43,0.13,7,black,150.0,interpolate,3,200,200,white,draw_star,8663.png
0.48,0.46,0.45,0.22,5,black,100.0,interpolate,1,200,200,white,draw_star,8664.png
0.46,0.53,0.35,0.14,4,black,150.0,interpolate,2,200,200,white,draw_star,8665.png
0.51,0.45,0.43,0.18,4,black,90.0,interpolate,3,200,200,white,draw_star,8666.png
0.55,0.53,0.37,0.12,4,black,130.0,interpolate,2,200,200,white,draw_star,8667.png
0.51,0.49,0.35,0.11,3,black,80.0,interpolate,2,200,200,white,draw_star,8668.png
0.53,0.55,0.41,0.12,4,black,170.0,interpolate,3,200,200,white,draw_star,8669.png
0.55,0.5,0.39,0.1,7,black,100.0,interpolate,3,200,200,white,draw_star,8670.png
0.49,0.51,0.43,0.15,3,black,50.0,interpolate,1,200,200,white,draw_star,8671.png
0.46,0.53,0.41,0.25,7,black,150.0,interpolate,1,200,200,white,draw_star,8672.png
0.46,0.48,0.41,0.1,7,black,30.0,interpolate,3,200,200,white,draw_star,8673.png
0.54,0.5,0.45,0.19,5,black,170.0,interpolate,2,200,200,white,draw_star,8674.png
0.5,0.46,0.43,0.13,5,black,130.0,interpolate,3,200,200,white,draw_star,8675.png
0.52,0.5,0.45,0.16,4,black,70.0,interpolate,3,200,200,white,draw_star,8676.png
0.52,0.51,0.41,0.11,3,black,90.0,interpolate,3,200,200,white,draw_star,8677.png
0.48,0.55,0.37,0.13,7,black,150.0,interpolate,3,200,200,white,draw_star,8678.png
0.55,0.45,0.43,0.22,5,black,70.0,interpolate,2,200,200,white,draw_star,8679.png
0.49,0.45,0.41,0.15,3,black,10.0,interpolate,1,200,200,white,draw_star,8680.png
0.55,0.48,0.35,0.1,4,black,90.0,interpolate,1,200,200,white,draw_star,8681.png
0.49,0.47,0.35,0.13,5,black,160.0,interpolate,3,200,200,white,draw_star,8682.png
0.46,0.5,0.39,0.13,5,black,40.0,interpolate,2,200,200,white,draw_star,8683.png
0.51,0.47,0.37,0.25,5,black,100.0,interpolate,3,200,200,white,draw_star,8684.png
0.55,0.51,0.45,0.1,4,black,10.0,interpolate,2,200,200,white,draw_star,8685.png
0.51,0.52,0.37,0.1,5,black,70.0,interpolate,1,200,200,white,draw_star,8686.png
0.46,0.53,0.45,0.25,6,black,30.0,interpolate,1,200,200,white,draw_star,8687.png
0.53,0.46,0.39,0.12,4,black,170.0,interpolate,1,200,200,white,draw_star,8688.png
0.53,0.51,0.41,0.2,4,black,0.0,interpolate,3,200,200,white,draw_star,8689.png
0.45,0.48,0.41,0.16,7,black,100.0,interpolate,1,200,200,white,draw_star,8690.png
0.51,0.52,0.39,0.1,7,black,90.0,interpolate,2,200,200,white,draw_star,8691.png
0.5,0.48,0.45,0.18,4,black,90.0,interpolate,3,200,200,white,draw_star,8692.png
0.46,0.52,0.37,0.11,3,black,160.0,interpolate,1,200,200,white,draw_star,8693.png
0.48,0.47,0.45,0.13,5,black,30.0,interpolate,2,200,200,white,draw_star,8694.png
0.49,0.53,0.41,0.22,7,black,80.0,interpolate,2,200,200,white,draw_star,8695.png
0.52,0.51,0.41,0.13,7,black,90.0,interpolate,1,200,200,white,draw_star,8696.png
0.53,0.48,0.45,0.1,7,black,100.0,interpolate,3,200,200,white,draw_star,8697.png
0.54,0.55,0.37,0.25,6,black,170.0,interpolate,3,200,200,white,draw_star,8698.png
0.48,0.48,0.39,0.25,7,black,0.0,interpolate,2,200,200,white,draw_star,8699.png
0.5,0.49,0.41,0.13,5,black,20.0,interpolate,3,200,200,white,draw_star,8700.png
0.5,0.51,0.43,0.12,3,black,170.0,interpolate,1,200,200,white,draw_star,8701.png
0.47,0.49,0.39,0.12,4,black,10.0,interpolate,1,200,200,white,draw_star,8702.png
0.47,0.52,0.45,0.13,5,black,170.0,interpolate,3,200,200,white,draw_star,8703.png
0.46,0.48,0.45,0.18,4,black,0.0,interpolate,2,200,200,white,draw_star,8704.png
0.55,0.46,0.41,0.15,3,black,140.0,interpolate,1,200,200,white,draw_star,8705.png
0.47,0.52,0.39,0.22,7,black,30.0,interpolate,2,200,200,white,draw_star,8706.png
0.5,0.45,0.35,0.15,3,black,40.0,interpolate,2,200,200,white,draw_star,8707.png
0.49,0.53,0.35,0.25,7,black,0.0,interpolate,2,200,200,white,draw_star,8708.png
0.51,0.48,0.43,0.1,7,black,110.0,interpolate,1,200,200,white,draw_star,8709.png
0.51,0.51,0.43,0.19,7,black,30.0,interpolate,3,200,200,white,draw_star,8710.png
0.53,0.55,0.37,0.13,5,black,170.0,interpolate,1,200,200,white,draw_star,8711.png
0.53,0.49,0.41,0.16,5,black,40.0,interpolate,2,200,200,white,draw_star,8712.png
0.46,0.46,0.43,0.16,5,black,140.0,interpolate,1,200,200,white,draw_star,8713.png
0.55,0.53,0.43,0.22,7,black,40.0,interpolate,1,200,200,white,draw_star,8714.png
0.45,0.53,0.45,0.25,7,black,30.0,interpolate,3,200,200,white,draw_star,8715.png
0.52,0.46,0.39,0.25,6,black,10.0,interpolate,3,200,200,white,draw_star,8716.png
0.51,0.52,0.41,0.19,6,black,10.0,interpolate,3,200,200,white,draw_star,8717.png
0.46,0.52,0.41,0.1,4,black,90.0,interpolate,3,200,200,white,draw_star,8718.png
0.46,0.45,0.39,0.19,7,black,120.0,interpolate,2,200,200,white,draw_star,8719.png
0.48,0.54,0.41,0.1,7,black,110.0,interpolate,3,200,200,white,draw_star,8720.png
0.46,0.53,0.35,0.13,7,black,10.0,interpolate,1,200,200,white,draw_star,8721.png
0.55,0.51,0.43,0.22,6,black,30.0,interpolate,1,200,200,white,draw_star,8722.png
0.52,0.51,0.43,0.14,4,black,110.0,interpolate,1,200,200,white,draw_star,8723.png
0.53,0.45,0.39,0.12,4,black,40.0,interpolate,2,200,200,white,draw_star,8724.png
0.45,0.5,0.43,0.1,4,black,20.0,interpolate,3,200,200,white,draw_star,8725.png
0.47,0.51,0.45,0.19,5,black,150.0,interpolate,3,200,200,white,draw_star,8726.png
0.52,0.46,0.41,0.12,3,black,60.0,interpolate,1,200,200,white,draw_star,8727.png
0.47,0.51,0.45,0.25,7,black,30.0,interpolate,1,200,200,white,draw_star,8728.png
0.48,0.53,0.45,0.22,5,black,40.0,interpolate,2,200,200,white,draw_star,8729.png
0.5,0.51,0.37,0.19,5,black,170.0,interpolate,2,200,200,white,draw_star,8730.png
0.51,0.48,0.43,0.22,6,black,0.0,interpolate,2,200,200,white,draw_star,8731.png
0.47,0.55,0.39,0.14,3,black,90.0,interpolate,2,200,200,white,draw_star,8732.png
0.47,0.53,0.41,0.19,5,black,120.0,interpolate,3,200,200,white,draw_star,8733.png
0.5,0.54,0.37,0.13,5,black,100.0,interpolate,3,200,200,white,draw_star,8734.png
0.53,0.48,0.39,0.13,3,black,20.0,interpolate,2,200,200,white,draw_star,8735.png
0.53,0.48,0.43,0.13,7,black,40.0,interpolate,1,200,200,white,draw_star,8736.png
0.5,0.45,0.37,0.13,6,black,130.0,interpolate,3,200,200,white,draw_star,8737.png
0.53,0.52,0.37,0.12,3,black,30.0,interpolate,3,200,200,white,draw_star,8738.png
0.5,0.54,0.35,0.22,6,black,0.0,interpolate,1,200,200,white,draw_star,8739.png
0.53,0.49,0.39,0.12,4,black,120.0,interpolate,1,200,200,white,draw_star,8740.png
0.55,0.53,0.41,0.13,3,black,0.0,interpolate,1,200,200,white,draw_star,8741.png
0.49,0.52,0.37,0.1,5,black,30.0,interpolate,3,200,200,white,draw_star,8742.png
0.49,0.49,0.39,0.16,7,black,50.0,interpolate,1,200,200,white,draw_star,8743.png
0.47,0.48,0.43,0.16,6,black,150.0,interpolate,1,200,200,white,draw_star,8744.png
0.46,0.55,0.41,0.16,6,black,110.0,interpolate,1,200,200,white,draw_star,8745.png
0.49,0.55,0.37,0.15,3,black,70.0,interpolate,3,200,200,white,draw_star,8746.png
0.52,0.5,0.37,0.14,4,black,0.0,interpolate,2,200,200,white,draw_star,8747.png
0.48,0.45,0.45,0.25,7,black,40.0,interpolate,1,200,200,white,draw_star,8748.png
0.48,0.46,0.41,0.22,7,black,170.0,interpolate,2,200,200,white,draw_star,8749.png
0.54,0.54,0.39,0.11,3,black,10.0,interpolate,3,200,200,white,draw_star,8750.png
0.55,0.54,0.37,0.1,7,black,20.0,interpolate,2,200,200,white,draw_star,8751.png
0.49,0.54,0.39,0.16,4,black,140.0,interpolate,3,200,200,white,draw_star,8752.png
0.52,0.49,0.37,0.14,3,black,0.0,interpolate,3,200,200,white,draw_star,8753.png
0.51,0.47,0.43,0.16,6,black,80.0,interpolate,2,200,200,white,draw_star,8754.png
0.46,0.45,0.41,0.13,3,black,50.0,interpolate,1,200,200,white,draw_star,8755.png
0.47,0.51,0.45,0.25,5,black,10.0,interpolate,3,200,200,white,draw_star,8756.png
0.52,0.51,0.45,0.16,7,black,80.0,interpolate,1,200,200,white,draw_star,8757.png
0.52,0.5,0.35,0.25,5,black,120.0,interpolate,3,200,200,white,draw_star,8758.png
0.48,0.54,0.43,0.11,3,black,120.0,interpolate,2,200,200,white,draw_star,8759.png
0.48,0.55,0.43,0.19,6,black,40.0,interpolate,2,200,200,white,draw_star,8760.png
0.54,0.53,0.35,0.16,5,black,130.0,interpolate,3,200,200,white,draw_star,8761.png
0.54,0.52,0.35,0.16,6,black,60.0,interpolate,1,200,200,white,draw_star,8762.png
0.47,0.5,0.45,0.25,6,black,120.0,interpolate,1,200,200,white,draw_star,8763.png
0.53,0.53,0.39,0.22,5,black,20.0,interpolate,2,200,200,white,draw_star,8764.png
0.5,0.53,0.45,0.13,3,black,100.0,interpolate,2,200,200,white,draw_star,8765.png
0.48,0.46,0.35,0.13,5,black,80.0,interpolate,3,200,200,white,draw_star,8766.png
0.49,0.52,0.41,0.14,4,black,20.0,interpolate,1,200,200,white,draw_star,8767.png
0.52,0.55,0.39,0.16,6,black,0.0,interpolate,1,200,200,white,draw_star,8768.png
0.51,0.54,0.41,0.1,7,black,140.0,interpolate,3,200,200,white,draw_star,8769.png
0.46,0.55,0.35,0.16,4,black,40.0,interpolate,2,200,200,white,draw_star,8770.png
0.53,0.47,0.37,0.2,4,black,170.0,interpolate,3,200,200,white,draw_star,8771.png
0.46,0.45,0.43,0.25,7,black,80.0,interpolate,3,200,200,white,draw_star,8772.png
0.49,0.45,0.39,0.12,3,black,120.0,interpolate,1,200,200,white,draw_star,8773.png
0.45,0.46,0.35,0.1,7,black,170.0,interpolate,3,200,200,white,draw_star,8774.png
0.49,0.5,0.45,0.15,3,black,20.0,interpolate,1,200,200,white,draw_star,8775.png
0.48,0.53,0.41,0.2,4,black,70.0,interpolate,2,200,200,white,draw_star,8776.png
0.53,0.55,0.41,0.25,6,black,60.0,interpolate,3,200,200,white,draw_star,8777.png
0.45,0.48,0.39,0.13,3,black,0.0,interpolate,1,200,200,white,draw_star,8778.png
0.47,0.46,0.37,0.19,7,black,10.0,interpolate,2,200,200,white,draw_star,8779.png
0.46,0.53,0.35,0.16,6,black,140.0,interpolate,3,200,200,white,draw_star,8780.png
0.53,0.53,0.39,0.12,3,black,0.0,interpolate,1,200,200,white,draw_star,8781.png
0.53,0.52,0.39,0.1,7,black,60.0,interpolate,2,200,200,white,draw_star,8782.png
0.49,0.45,0.41,0.22,5,black,90.0,interpolate,3,200,200,white,draw_star,8783.png
0.47,0.47,0.37,0.13,5,black,120.0,interpolate,2,200,200,white,draw_star,8784.png
0.46,0.5,0.35,0.16,7,black,50.0,interpolate,1,200,200,white,draw_star,8785.png
0.51,0.53,0.45,0.18,4,black,40.0,interpolate,3,200,200,white,draw_star,8786.png
0.53,0.45,0.37,0.13,5,black,150.0,interpolate,3,200,200,white,draw_star,8787.png
0.52,0.49,0.37,0.13,6,black,160.0,interpolate,3,200,200,white,draw_star,8788.png
0.47,0.48,0.39,0.13,7,black,10.0,interpolate,1,200,200,white,draw_star,8789.png
0.49,0.53,0.39,0.1,3,black,70.0,interpolate,1,200,200,white,draw_star,8790.png
0.5,0.5,0.45,0.14,3,black,120.0,interpolate,1,200,200,white,draw_star,8791.png
0.53,0.51,0.41,0.19,7,black,0.0,interpolate,1,200,200,white,draw_star,8792.png
0.54,0.47,0.35,0.12,3,black,50.0,interpolate,2,200,200,white,draw_star,8793.png
0.5,0.45,0.45,0.2,4,black,100.0,interpolate,1,200,200,white,draw_star,8794.png
0.47,0.5,0.43,0.12,3,black,120.0,interpolate,3,200,200,white,draw_star,8795.png
0.52,0.5,0.43,0.12,3,black,110.0,interpolate,2,200,200,white,draw_star,8796.png
0.52,0.46,0.39,0.14,3,black,30.0,interpolate,1,200,200,white,draw_star,8797.png
0.55,0.47,0.35,0.16,4,black,80.0,interpolate,1,200,200,white,draw_star,8798.png
0.48,0.46,0.37,0.15,3,black,70.0,interpolate,3,200,200,white,draw_star,8799.png
0.5,0.54,0.35,0.12,4,black,110.0,interpolate,3,200,200,white,draw_star,8800.png
0.52,0.47,0.43,0.22,7,black,170.0,interpolate,2,200,200,white,draw_star,8801.png
0.55,0.55,0.41,0.19,6,black,170.0,interpolate,2,200,200,white,draw_star,8802.png
0.48,0.47,0.41,0.13,3,black,130.0,interpolate,3,200,200,white,draw_star,8803.png
0.52,0.54,0.43,0.22,6,black,0.0,interpolate,1,200,200,white,draw_star,8804.png
0.49,0.51,0.35,0.1,6,black,50.0,interpolate,2,200,200,white,draw_star,8805.png
0.5,0.5,0.35,0.13,5,black,140.0,interpolate,2,200,200,white,draw_star,8806.png
0.51,0.45,0.35,0.1,7,black,70.0,interpolate,1,200,200,white,draw_star,8807.png
0.47,0.47,0.45,0.11,3,black,160.0,interpolate,3,200,200,white,draw_star,8808.png
0.54,0.45,0.37,0.15,3,black,120.0,interpolate,1,200,200,white,draw_star,8809.png
0.47,0.55,0.43,0.19,7,black,160.0,interpolate,3,200,200,white,draw_star,8810.png
0.53,0.52,0.43,0.19,5,black,140.0,interpolate,3,200,200,white,draw_star,8811.png
0.55,0.52,0.41,0.1,6,black,40.0,interpolate,1,200,200,white,draw_star,8812.png
0.52,0.51,0.43,0.13,6,black,110.0,interpolate,3,200,200,white,draw_star,8813.png
0.51,0.5,0.41,0.19,5,black,140.0,interpolate,3,200,200,white,draw_star,8814.png
0.55,0.48,0.39,0.18,4,black,140.0,interpolate,1,200,200,white,draw_star,8815.png
0.46,0.55,0.45,0.1,5,black,0.0,interpolate,2,200,200,white,draw_star,8816.png
0.54,0.45,0.45,0.14,3,black,30.0,interpolate,2,200,200,white,draw_star,8817.png
0.48,0.51,0.43,0.25,6,black,160.0,interpolate,2,200,200,white,draw_star,8818.png
0.46,0.47,0.45,0.13,6,black,130.0,interpolate,2,200,200,white,draw_star,8819.png
0.54,0.49,0.43,0.15,3,black,140.0,interpolate,3,200,200,white,draw_star,8820.png
0.47,0.54,0.39,0.19,7,black,60.0,interpolate,3,200,200,white,draw_star,8821.png
0.48,0.53,0.39,0.14,3,black,60.0,interpolate,1,200,200,white,draw_star,8822.png
0.51,0.47,0.39,0.13,3,black,130.0,interpolate,3,200,200,white,draw_star,8823.png
0.47,0.51,0.37,0.22,6,black,0.0,interpolate,2,200,200,white,draw_star,8824.png
0.54,0.55,0.37,0.15,3,black,70.0,interpolate,2,200,200,white,draw_star,8825.png
0.47,0.48,0.45,0.22,5,black,170.0,interpolate,3,200,200,white,draw_star,8826.png
0.54,0.48,0.41,0.1,5,black,10.0,interpolate,3,200,200,white,draw_star,8827.png
0.5,0.5,0.43,0.1,6,black,140.0,interpolate,3,200,200,white,draw_star,8828.png
0.5,0.46,0.35,0.1,5,black,90.0,interpolate,3,200,200,white,draw_star,8829.png
0.55,0.52,0.43,0.13,7,black,50.0,interpolate,1,200,200,white,draw_star,8830.png
0.53,0.45,0.37,0.1,4,black,40.0,interpolate,2,200,200,white,draw_star,8831.png
0.55,0.48,0.37,0.2,4,black,70.0,interpolate,1,200,200,white,draw_star,8832.png
0.49,0.47,0.45,0.11,3,black,130.0,interpolate,2,200,200,white,draw_star,8833.png
0.54,0.51,0.45,0.25,6,black,0.0,interpolate,1,200,200,white,draw_star,8834.png
0.55,0.53,0.39,0.22,6,black,50.0,interpolate,3,200,200,white,draw_star,8835.png
0.5,0.52,0.39,0.1,5,black,100.0,interpolate,2,200,200,white,draw_star,8836.png
0.5,0.48,0.41,0.16,7,black,70.0,interpolate,3,200,200,white,draw_star,8837.png
0.5,0.53,0.45,0.19,7,black,80.0,interpolate,2,200,200,white,draw_star,8838.png
0.48,0.55,0.41,0.25,7,black,0.0,interpolate,2,200,200,white,draw_star,8839.png
0.54,0.49,0.39,0.1,5,black,130.0,interpolate,3,200,200,white,draw_star,8840.png
0.53,0.5,0.39,0.1,5,black,50.0,interpolate,2,200,200,white,draw_star,8841.png
0.54,0.47,0.35,0.1,5,black,160.0,interpolate,1,200,200,white,draw_star,8842.png
0.47,0.51,0.37,0.11,3,black,30.0,interpolate,2,200,200,white,draw_star,8843.png
0.48,0.55,0.45,0.13,5,black,40.0,interpolate,3,200,200,white,draw_star,8844.png
0.46,0.47,0.45,0.13,6,black,70.0,interpolate,3,200,200,white,draw_star,8845.png
0.47,0.51,0.39,0.1,7,black,150.0,interpolate,2,200,200,white,draw_star,8846.png
0.47,0.53,0.35,0.11,3,black,120.0,interpolate,1,200,200,white,draw_star,8847.png
0.47,0.52,0.45,0.2,4,black,130.0,interpolate,1,200,200,white,draw_star,8848.png
0.49,0.46,0.37,0.19,7,black,70.0,interpolate,1,200,200,white,draw_star,8849.png
0.54,0.45,0.35,0.14,3,black,40.0,interpolate,3,200,200,white,draw_star,8850.png
0.5,0.5,0.37,0.12,4,black,140.0,interpolate,2,200,200,white,draw_star,8851.png
0.52,0.54,0.39,0.16,4,black,10.0,interpolate,3,200,200,white,draw_star,8852.png
0.51,0.54,0.37,0.22,7,black,30.0,interpolate,2,200,200,white,draw_star,8853.png
0.49,0.49,0.39,0.22,7,black,80.0,interpolate,3,200,200,white,draw_star,8854.png
0.51,0.51,0.39,0.22,5,black,110.0,interpolate,1,200,200,white,draw_star,8855.png
0.5,0.51,0.43,0.14,3,black,60.0,interpolate,1,200,200,white,draw_star,8856.png
0.53,0.47,0.39,0.16,4,black,100.0,interpolate,3,200,200,white,draw_star,8857.png
0.52,0.52,0.45,0.1,6,black,160.0,interpolate,3,200,200,white,draw_star,8858.png
0.55,0.52,0.41,0.19,6,black,130.0,interpolate,3,200,200,white,draw_star,8859.png
0.53,0.51,0.37,0.13,6,black,120.0,interpolate,3,200,200,white,draw_star,8860.png
0.46,0.53,0.45,0.19,5,black,130.0,interpolate,3,200,200,white,draw_star,8861.png
0.51,0.49,0.35,0.14,3,black,140.0,interpolate,2,200,200,white,draw_star,8862.png
0.46,0.45,0.37,0.13,5,black,140.0,interpolate,3,200,200,white,draw_star,8863.png
0.53,0.52,0.45,0.11,3,black,110.0,interpolate,3,200,200,white,draw_star,8864.png
0.49,0.54,0.39,0.14,3,black,90.0,interpolate,1,200,200,white,draw_star,8865.png
0.54,0.55,0.37,0.13,7,black,110.0,interpolate,1,200,200,white,draw_star,8866.png
0.49,0.51,0.35,0.13,6,black,110.0,interpolate,3,200,200,white,draw_star,8867.png
0.51,0.45,0.43,0.25,7,black,70.0,interpolate,2,200,200,white,draw_star,8868.png
0.48,0.55,0.45,0.16,7,black,120.0,interpolate,2,200,200,white,draw_star,8869.png
0.48,0.45,0.37,0.19,5,black,40.0,interpolate,1,200,200,white,draw_star,8870.png
0.53,0.55,0.43,0.16,4,black,80.0,interpolate,1,200,200,white,draw_star,8871.png
0.48,0.53,0.35,0.1,7,black,130.0,interpolate,3,200,200,white,draw_star,8872.png
0.53,0.49,0.43,0.11,3,black,110.0,interpolate,1,200,200,white,draw_star,8873.png
0.45,0.51,0.37,0.16,5,black,80.0,interpolate,1,200,200,white,draw_star,8874.png
0.47,0.48,0.41,0.11,3,black,170.0,interpolate,2,200,200,white,draw_star,8875.png
0.48,0.55,0.39,0.11,3,black,0.0,interpolate,1,200,200,white,draw_star,8876.png
0.46,0.48,0.41,0.16,5,black,160.0,interpolate,1,200,200,white,draw_star,8877.png
0.52,0.53,0.35,0.15,3,black,140.0,interpolate,3,200,200,white,draw_star,8878.png
0.47,0.52,0.35,0.19,5,black,150.0,interpolate,1,200,200,white,draw_star,8879.png
0.54,0.52,0.35,0.22,6,black,110.0,interpolate,3,200,200,white,draw_star,8880.png
0.45,0.5,0.39,0.25,5,black,20.0,interpolate,3,200,200,white,draw_star,8881.png
0.5,0.49,0.43,0.13,3,black,90.0,interpolate,1,200,200,white,draw_star,8882.png
0.51,0.49,0.39,0.19,5,black,90.0,interpolate,3,200,200,white,draw_star,8883.png
0.48,0.46,0.41,0.13,3,black,130.0,interpolate,3,200,200,white,draw_star,8884.png
0.51,0.45,0.39,0.2,4,black,20.0,interpolate,3,200,200,white,draw_star,8885.png
0.47,0.45,0.39,0.19,5,black,110.0,interpolate,2,200,200,white,draw_star,8886.png
0.55,0.49,0.41,0.14,3,black,70.0,interpolate,1,200,200,white,draw_star,8887.png
0.48,0.51,0.37,0.1,4,black,20.0,interpolate,3,200,200,white,draw_star,8888.png
0.55,0.51,0.41,0.1,6,black,70.0,interpolate,2,200,200,white,draw_star,8889.png
0.5,0.53,0.37,0.12,3,black,80.0,interpolate,1,200,200,white,draw_star,8890.png
0.5,0.54,0.35,0.13,7,black,130.0,interpolate,1,200,200,white,draw_star,8891.png
0.52,0.53,0.41,0.19,6,black,50.0,interpolate,1,200,200,white,draw_star,8892.png
0.45,0.45,0.37,0.25,5,black,60.0,interpolate,3,200,200,white,draw_star,8893.png
0.54,0.53,0.45,0.16,7,black,120.0,interpolate,3,200,200,white,draw_star,8894.png
0.52,0.45,0.39,0.18,4,black,0.0,interpolate,1,200,200,white,draw_star,8895.png
0.54,0.54,0.37,0.25,5,black,100.0,interpolate,1,200,200,white,draw_star,8896.png
0.54,0.47,0.39,0.25,6,black,60.0,interpolate,2,200,200,white,draw_star,8897.png
