x,y,width,height,skew,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.49,0.54,0.26,0.42,0.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,7651.png
0.48,0.46,0.26,0.2,45.0,black,10.0,interpolate,3,200,200,white,draw_parallelogram,7652.png
0.46,0.51,0.31,0.2,37.5,black,30.0,interpolate,2,200,200,white,draw_parallelogram,7653.png
0.45,0.51,0.37,0.42,37.5,black,170.0,interpolate,3,200,200,white,draw_parallelogram,7654.png
0.46,0.47,0.42,0.48,0.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,7655.png
0.46,0.51,0.31,0.42,7.5,black,70.0,interpolate,1,200,200,white,draw_parallelogram,7656.png
0.48,0.55,0.37,0.26,22.5,black,90.0,interpolate,3,200,200,white,draw_parallelogram,7657.png
0.53,0.53,0.48,0.31,30.0,black,20.0,interpolate,3,200,200,white,draw_parallelogram,7658.png
0.49,0.49,0.26,0.26,45.0,black,80.0,interpolate,1,200,200,white,draw_parallelogram,7659.png
0.51,0.46,0.48,0.37,15.0,black,50.0,interpolate,2,200,200,white,draw_parallelogram,7660.png
0.54,0.55,0.48,0.2,45.0,black,80.0,interpolate,3,200,200,white,draw_parallelogram,7661.png
0.53,0.45,0.42,0.42,15.0,black,40.0,interpolate,3,200,200,white,draw_parallelogram,7662.png
0.5,0.49,0.37,0.42,15.0,black,0.0,interpolate,2,200,200,white,draw_parallelogram,7663.png
0.45,0.54,0.37,0.31,37.5,black,160.0,interpolate,2,200,200,white,draw_parallelogram,7664.png
0.5,0.47,0.26,0.48,45.0,black,40.0,interpolate,3,200,200,white,draw_parallelogram,7665.png
0.53,0.45,0.42,0.2,0.0,black,170.0,interpolate,1,200,200,white,draw_parallelogram,7666.png
0.49,0.45,0.48,0.2,15.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,7667.png
0.49,0.46,0.37,0.48,22.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,7668.png
0.46,0.49,0.26,0.37,30.0,black,30.0,interpolate,2,200,200,white,draw_parallelogram,7669.png
0.49,0.48,0.2,0.31,30.0,black,40.0,interpolate,3,200,200,white,draw_parallelogram,7670.png
0.51,0.48,0.26,0.37,45.0,black,110.0,interpolate,1,200,200,white,draw_parallelogram,7671.png
0.55,0.55,0.37,0.42,15.0,black,130.0,interpolate,3,200,200,white,draw_parallelogram,7672.png
0.54,0.54,0.31,0.31,15.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,7673.png
0.55,0.48,0.37,0.42,22.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,7674.png
0.51,0.49,0.26,0.37,30.0,black,10.0,interpolate,2,200,200,white,draw_parallelogram,7675.png
0.5,0.51,0.37,0.37,37.5,black,40.0,interpolate,2,200,200,white,draw_parallelogram,7676.png
0.45,0.52,0.48,0.31,22.5,black,120.0,interpolate,1,200,200,white,draw_parallelogram,7677.png
0.49,0.5,0.48,0.37,30.0,black,40.0,interpolate,1,200,200,white,draw_parallelogram,7678.png
0.54,0.49,0.37,0.31,30.0,black,40.0,interpolate,3,200,200,white,draw_parallelogram,7679.png
0.47,0.52,0.2,0.2,37.5,black,30.0,interpolate,1,200,200,white,draw_parallelogram,7680.png
0.54,0.55,0.42,0.37,22.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,7681.png
0.52,0.45,0.37,0.48,15.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,7682.png
0.49,0.45,0.48,0.26,0.0,black,120.0,interpolate,2,200,200,white,draw_parallelogram,7683.png
0.53,0.51,0.26,0.48,37.5,black,120.0,interpolate,3,200,200,white,draw_parallelogram,7684.png
0.54,0.46,0.31,0.2,0.0,black,150.0,interpolate,2,200,200,white,draw_parallelogram,7685.png
0.48,0.5,0.42,0.37,7.5,black,110.0,interpolate,3,200,200,white,draw_parallelogram,7686.png
0.46,0.45,0.26,0.48,45.0,black,0.0,interpolate,1,200,200,white,draw_parallelogram,7687.png
0.48,0.46,0.31,0.31,30.0,black,70.0,interpolate,1,200,200,white,draw_parallelogram,7688.png
0.52,0.55,0.37,0.2,45.0,black,130.0,interpolate,1,200,200,white,draw_parallelogram,7689.png
0.48,0.52,0.48,0.37,37.5,black,0.0,interpolate,3,200,200,white,draw_parallelogram,7690.png
0.46,0.48,0.26,0.37,15.0,black,30.0,interpolate,1,200,200,white,draw_parallelogram,7691.png
0.51,0.49,0.2,0.31,7.5,black,30.0,interpolate,1,200,200,white,draw_parallelogram,7692.png
0.51,0.49,0.2,0.26,22.5,black,120.0,interpolate,1,200,200,white,draw_parallelogram,7693.png
0.52,0.47,0.42,0.48,45.0,black,40.0,interpolate,1,200,200,white,draw_parallelogram,7694.png
0.47,0.54,0.42,0.42,37.5,black,140.0,interpolate,1,200,200,white,draw_parallelogram,7695.png
0.54,0.51,0.2,0.31,0.0,black,110.0,interpolate,1,200,200,white,draw_parallelogram,7696.png
0.49,0.52,0.26,0.26,7.5,black,140.0,interpolate,3,200,200,white,draw_parallelogram,7697.png
0.52,0.5,0.37,0.26,30.0,black,170.0,interpolate,2,200,200,white,draw_parallelogram,7698.png
0.46,0.47,0.37,0.2,22.5,black,20.0,interpolate,1,200,200,white,draw_parallelogram,7699.png
0.45,0.48,0.26,0.31,7.5,black,160.0,interpolate,1,200,200,white,draw_parallelogram,7700.png
0.49,0.55,0.26,0.31,15.0,black,40.0,interpolate,2,200,200,white,draw_parallelogram,7701.png
0.46,0.51,0.2,0.26,22.5,black,30.0,interpolate,3,200,200,white,draw_parallelogram,7702.png
0.45,0.47,0.48,0.42,22.5,black,40.0,interpolate,2,200,200,white,draw_parallelogram,7703.png
0.48,0.47,0.48,0.42,30.0,black,90.0,interpolate,1,200,200,white,draw_parallelogram,7704.png
0.48,0.53,0.42,0.31,22.5,black,160.0,interpolate,2,200,200,white,draw_parallelogram,7705.png
0.49,0.48,0.26,0.42,45.0,black,140.0,interpolate,2,200,200,white,draw_parallelogram,7706.png
0.53,0.53,0.2,0.42,7.5,black,170.0,interpolate,1,200,200,white,draw_parallelogram,7707.png
0.45,0.51,0.42,0.48,30.0,black,140.0,interpolate,2,200,200,white,draw_parallelogram,7708.png
0.45,0.52,0.31,0.48,30.0,black,10.0,interpolate,2,200,200,white,draw_parallelogram,7709.png
0.48,0.55,0.48,0.26,0.0,black,160.0,interpolate,3,200,200,white,draw_parallelogram,7710.png
0.46,0.5,0.37,0.31,45.0,black,150.0,interpolate,1,200,200,white,draw_parallelogram,7711.png
0.53,0.5,0.37,0.48,22.5,black,110.0,interpolate,1,200,200,white,draw_parallelogram,7712.png
0.49,0.55,0.37,0.31,15.0,black,110.0,interpolate,3,200,200,white,draw_parallelogram,7713.png
0.48,0.52,0.2,0.48,30.0,black,50.0,interpolate,1,200,200,white,draw_parallelogram,7714.png
0.55,0.55,0.26,0.42,7.5,black,100.0,interpolate,1,200,200,white,draw_parallelogram,7715.png
0.52,0.52,0.26,0.26,30.0,black,170.0,interpolate,1,200,200,white,draw_parallelogram,7716.png
0.53,0.48,0.26,0.48,22.5,black,20.0,interpolate,2,200,200,white,draw_parallelogram,7717.png
0.55,0.47,0.42,0.37,37.5,black,140.0,interpolate,2,200,200,white,draw_parallelogram,7718.png
0.54,0.48,0.2,0.48,0.0,black,170.0,interpolate,2,200,200,white,draw_parallelogram,7719.png
0.5,0.49,0.26,0.26,22.5,black,120.0,interpolate,1,200,200,white,draw_parallelogram,7720.png
0.51,0.54,0.42,0.26,45.0,black,80.0,interpolate,3,200,200,white,draw_parallelogram,7721.png
0.54,0.46,0.42,0.42,0.0,black,100.0,interpolate,3,200,200,white,draw_parallelogram,7722.png
0.53,0.45,0.48,0.48,15.0,black,140.0,interpolate,1,200,200,white,draw_parallelogram,7723.png
0.52,0.46,0.2,0.2,22.5,black,160.0,interpolate,2,200,200,white,draw_parallelogram,7724.png
0.55,0.48,0.48,0.31,22.5,black,50.0,interpolate,2,200,200,white,draw_parallelogram,7725.png
0.51,0.5,0.2,0.31,15.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,7726.png
0.48,0.53,0.42,0.42,0.0,black,140.0,interpolate,1,200,200,white,draw_parallelogram,7727.png
0.48,0.53,0.26,0.26,37.5,black,0.0,interpolate,3,200,200,white,draw_parallelogram,7728.png
0.47,0.54,0.48,0.26,30.0,black,100.0,interpolate,3,200,200,white,draw_parallelogram,7729.png
0.53,0.46,0.31,0.2,7.5,black,140.0,interpolate,2,200,200,white,draw_parallelogram,7730.png
0.45,0.54,0.31,0.26,30.0,black,60.0,interpolate,2,200,200,white,draw_parallelogram,7731.png
0.46,0.53,0.2,0.26,7.5,black,70.0,interpolate,3,200,200,white,draw_parallelogram,7732.png
0.51,0.51,0.2,0.26,7.5,black,70.0,interpolate,3,200,200,white,draw_parallelogram,7733.png
0.52,0.54,0.37,0.42,7.5,black,140.0,interpolate,1,200,200,white,draw_parallelogram,7734.png
0.47,0.49,0.42,0.42,30.0,black,150.0,interpolate,3,200,200,white,draw_parallelogram,7735.png
0.5,0.46,0.26,0.31,37.5,black,10.0,interpolate,3,200,200,white,draw_parallelogram,7736.png
0.48,0.5,0.31,0.2,37.5,black,120.0,interpolate,2,200,200,white,draw_parallelogram,7737.png
0.55,0.55,0.26,0.37,30.0,black,70.0,interpolate,2,200,200,white,draw_parallelogram,7738.png
0.45,0.49,0.48,0.42,45.0,black,170.0,interpolate,3,200,200,white,draw_parallelogram,7739.png
0.51,0.5,0.37,0.31,0.0,black,170.0,interpolate,2,200,200,white,draw_parallelogram,7740.png
0.51,0.47,0.37,0.37,45.0,black,150.0,interpolate,1,200,200,white,draw_parallelogram,7741.png
0.49,0.51,0.26,0.37,22.5,black,140.0,interpolate,1,200,200,white,draw_parallelogram,7742.png
0.51,0.46,0.48,0.2,45.0,black,0.0,interpolate,3,200,200,white,draw_parallelogram,7743.png
0.45,0.54,0.37,0.31,15.0,black,150.0,interpolate,3,200,200,white,draw_parallelogram,7744.png
0.55,0.51,0.42,0.37,22.5,black,0.0,interpolate,1,200,200,white,draw_parallelogram,7745.png
0.48,0.48,0.26,0.26,0.0,black,20.0,interpolate,3,200,200,white,draw_parallelogram,7746.png
0.55,0.51,0.2,0.31,45.0,black,40.0,interpolate,3,200,200,white,draw_parallelogram,7747.png
0.46,0.46,0.42,0.26,37.5,black,60.0,interpolate,1,200,200,white,draw_parallelogram,7748.png
0.47,0.48,0.26,0.31,45.0,black,90.0,interpolate,1,200,200,white,draw_parallelogram,7749.png
0.52,0.55,0.37,0.31,15.0,black,130.0,interpolate,3,200,200,white,draw_parallelogram,7750.png
0.55,0.45,0.42,0.26,7.5,black,30.0,interpolate,1,200,200,white,draw_parallelogram,7751.png
0.54,0.52,0.31,0.42,0.0,black,40.0,interpolate,1,200,200,white,draw_parallelogram,7752.png
0.49,0.46,0.26,0.26,45.0,black,80.0,interpolate,3,200,200,white,draw_parallelogram,7753.png
0.5,0.51,0.26,0.26,45.0,black,110.0,interpolate,3,200,200,white,draw_parallelogram,7754.png
0.5,0.5,0.2,0.42,30.0,black,50.0,interpolate,3,200,200,white,draw_parallelogram,7755.png
0.49,0.52,0.31,0.31,15.0,black,160.0,interpolate,3,200,200,white,draw_parallelogram,7756.png
0.53,0.48,0.26,0.48,7.5,black,10.0,interpolate,2,200,200,white,draw_parallelogram,7757.png
0.55,0.52,0.48,0.31,37.5,black,10.0,interpolate,1,200,200,white,draw_parallelogram,7758.png
0.5,0.5,0.26,0.26,0.0,black,100.0,interpolate,3,200,200,white,draw_parallelogram,7759.png
0.47,0.48,0.31,0.26,37.5,black,70.0,interpolate,2,200,200,white,draw_parallelogram,7760.png
0.51,0.48,0.37,0.31,7.5,black,140.0,interpolate,2,200,200,white,draw_parallelogram,7761.png
0.54,0.53,0.2,0.31,7.5,black,150.0,interpolate,1,200,200,white,draw_parallelogram,7762.png
0.53,0.51,0.48,0.2,0.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,7763.png
0.51,0.45,0.31,0.48,0.0,black,60.0,interpolate,3,200,200,white,draw_parallelogram,7764.png
0.5,0.55,0.26,0.31,22.5,black,10.0,interpolate,3,200,200,white,draw_parallelogram,7765.png
0.51,0.46,0.42,0.42,37.5,black,80.0,interpolate,3,200,200,white,draw_parallelogram,7766.png
0.51,0.51,0.31,0.42,15.0,black,50.0,interpolate,3,200,200,white,draw_parallelogram,7767.png
0.55,0.49,0.42,0.2,37.5,black,50.0,interpolate,1,200,200,white,draw_parallelogram,7768.png
0.53,0.46,0.2,0.2,37.5,black,20.0,interpolate,1,200,200,white,draw_parallelogram,7769.png
0.5,0.49,0.31,0.42,22.5,black,80.0,interpolate,1,200,200,white,draw_parallelogram,7770.png
0.49,0.54,0.48,0.2,22.5,black,110.0,interpolate,3,200,200,white,draw_parallelogram,7771.png
0.5,0.55,0.2,0.2,7.5,black,20.0,interpolate,3,200,200,white,draw_parallelogram,7772.png
0.51,0.54,0.2,0.37,15.0,black,160.0,interpolate,3,200,200,white,draw_parallelogram,7773.png
0.45,0.48,0.48,0.2,15.0,black,20.0,interpolate,1,200,200,white,draw_parallelogram,7774.png
0.48,0.46,0.37,0.31,22.5,black,80.0,interpolate,3,200,200,white,draw_parallelogram,7775.png
0.45,0.54,0.48,0.37,0.0,black,160.0,interpolate,3,200,200,white,draw_parallelogram,7776.png
0.55,0.47,0.37,0.31,22.5,black,110.0,interpolate,1,200,200,white,draw_parallelogram,7777.png
0.45,0.49,0.42,0.42,45.0,black,170.0,interpolate,2,200,200,white,draw_parallelogram,7778.png
0.49,0.51,0.31,0.31,30.0,black,120.0,interpolate,1,200,200,white,draw_parallelogram,7779.png
0.52,0.49,0.37,0.37,30.0,black,120.0,interpolate,1,200,200,white,draw_parallelogram,7780.png
0.49,0.52,0.37,0.37,30.0,black,70.0,interpolate,2,200,200,white,draw_parallelogram,7781.png
0.54,0.52,0.31,0.42,0.0,black,30.0,interpolate,3,200,200,white,draw_parallelogram,7782.png
0.53,0.55,0.26,0.48,30.0,black,150.0,interpolate,3,200,200,white,draw_parallelogram,7783.png
0.53,0.53,0.37,0.26,15.0,black,90.0,interpolate,3,200,200,white,draw_parallelogram,7784.png
0.54,0.51,0.2,0.26,30.0,black,110.0,interpolate,1,200,200,white,draw_parallelogram,7785.png
0.55,0.46,0.31,0.2,37.5,black,20.0,interpolate,3,200,200,white,draw_parallelogram,7786.png
0.53,0.5,0.31,0.37,37.5,black,40.0,interpolate,1,200,200,white,draw_parallelogram,7787.png
0.45,0.49,0.48,0.37,7.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,7788.png
0.47,0.46,0.2,0.42,22.5,black,110.0,interpolate,2,200,200,white,draw_parallelogram,7789.png
0.54,0.52,0.42,0.37,37.5,black,20.0,interpolate,1,200,200,white,draw_parallelogram,7790.png
0.46,0.5,0.31,0.2,0.0,black,100.0,interpolate,3,200,200,white,draw_parallelogram,7791.png
0.51,0.52,0.31,0.48,30.0,black,80.0,interpolate,3,200,200,white,draw_parallelogram,7792.png
0.55,0.53,0.26,0.37,7.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,7793.png
0.54,0.52,0.2,0.42,7.5,black,70.0,interpolate,3,200,200,white,draw_parallelogram,7794.png
0.52,0.45,0.42,0.26,7.5,black,30.0,interpolate,2,200,200,white,draw_parallelogram,7795.png
0.46,0.52,0.2,0.31,0.0,black,90.0,interpolate,3,200,200,white,draw_parallelogram,7796.png
0.52,0.54,0.37,0.26,7.5,black,140.0,interpolate,1,200,200,white,draw_parallelogram,7797.png
0.47,0.47,0.26,0.37,37.5,black,0.0,interpolate,3,200,200,white,draw_parallelogram,7798.png
0.54,0.48,0.31,0.42,22.5,black,10.0,interpolate,2,200,200,white,draw_parallelogram,7799.png
0.52,0.48,0.2,0.31,37.5,black,80.0,interpolate,1,200,200,white,draw_parallelogram,7800.png
0.46,0.54,0.26,0.2,15.0,black,20.0,interpolate,1,200,200,white,draw_parallelogram,7801.png
0.55,0.51,0.26,0.48,30.0,black,70.0,interpolate,3,200,200,white,draw_parallelogram,7802.png
0.54,0.54,0.26,0.42,37.5,black,160.0,interpolate,3,200,200,white,draw_parallelogram,7803.png
0.45,0.47,0.2,0.42,7.5,black,0.0,interpolate,3,200,200,white,draw_parallelogram,7804.png
0.51,0.55,0.42,0.2,37.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,7805.png
0.55,0.54,0.26,0.37,7.5,black,20.0,interpolate,1,200,200,white,draw_parallelogram,7806.png
0.51,0.47,0.2,0.48,15.0,black,80.0,interpolate,2,200,200,white,draw_parallelogram,7807.png
0.45,0.45,0.2,0.37,30.0,black,60.0,interpolate,3,200,200,white,draw_parallelogram,7808.png
0.54,0.5,0.26,0.42,30.0,black,10.0,interpolate,3,200,200,white,draw_parallelogram,7809.png
0.46,0.54,0.2,0.42,37.5,black,60.0,interpolate,1,200,200,white,draw_parallelogram,7810.png
0.5,0.45,0.42,0.48,45.0,black,80.0,interpolate,2,200,200,white,draw_parallelogram,7811.png
0.52,0.54,0.37,0.48,30.0,black,0.0,interpolate,2,200,200,white,draw_parallelogram,7812.png
0.48,0.53,0.42,0.2,45.0,black,140.0,interpolate,1,200,200,white,draw_parallelogram,7813.png
0.55,0.47,0.42,0.2,22.5,black,90.0,interpolate,2,200,200,white,draw_parallelogram,7814.png
0.51,0.53,0.26,0.48,30.0,black,140.0,interpolate,1,200,200,white,draw_parallelogram,7815.png
0.5,0.52,0.48,0.42,37.5,black,80.0,interpolate,1,200,200,white,draw_parallelogram,7816.png
0.5,0.55,0.2,0.2,15.0,black,50.0,interpolate,3,200,200,white,draw_parallelogram,7817.png
0.55,0.48,0.37,0.42,15.0,black,140.0,interpolate,3,200,200,white,draw_parallelogram,7818.png
0.51,0.54,0.26,0.37,15.0,black,140.0,interpolate,2,200,200,white,draw_parallelogram,7819.png
0.49,0.47,0.42,0.42,37.5,black,0.0,interpolate,1,200,200,white,draw_parallelogram,7820.png
0.53,0.51,0.26,0.37,0.0,black,60.0,interpolate,1,200,200,white,draw_parallelogram,7821.png
0.52,0.5,0.2,0.37,0.0,black,70.0,interpolate,2,200,200,white,draw_parallelogram,7822.png
0.48,0.47,0.2,0.42,37.5,black,90.0,interpolate,2,200,200,white,draw_parallelogram,7823.png
0.55,0.48,0.26,0.31,22.5,black,100.0,interpolate,1,200,200,white,draw_parallelogram,7824.png
0.52,0.49,0.2,0.37,15.0,black,170.0,interpolate,2,200,200,white,draw_parallelogram,7825.png
0.52,0.52,0.48,0.31,15.0,black,60.0,interpolate,3,200,200,white,draw_parallelogram,7826.png
0.45,0.49,0.2,0.26,15.0,black,20.0,interpolate,1,200,200,white,draw_parallelogram,7827.png
0.54,0.45,0.26,0.48,15.0,black,100.0,interpolate,2,200,200,white,draw_parallelogram,7828.png
0.45,0.53,0.48,0.26,15.0,black,80.0,interpolate,1,200,200,white,draw_parallelogram,7829.png
0.45,0.5,0.37,0.37,22.5,black,170.0,interpolate,2,200,200,white,draw_parallelogram,7830.png
0.48,0.46,0.2,0.48,37.5,black,30.0,interpolate,2,200,200,white,draw_parallelogram,7831.png
0.51,0.55,0.26,0.26,45.0,black,90.0,interpolate,2,200,200,white,draw_parallelogram,7832.png
0.45,0.52,0.42,0.26,45.0,black,110.0,interpolate,3,200,200,white,draw_parallelogram,7833.png
0.48,0.46,0.48,0.42,45.0,black,120.0,interpolate,2,200,200,white,draw_parallelogram,7834.png
0.46,0.46,0.26,0.31,7.5,black,140.0,interpolate,1,200,200,white,draw_parallelogram,7835.png
0.54,0.54,0.26,0.37,7.5,black,80.0,interpolate,2,200,200,white,draw_parallelogram,7836.png
0.51,0.55,0.42,0.37,15.0,black,30.0,interpolate,2,200,200,white,draw_parallelogram,7837.png
0.48,0.47,0.26,0.37,37.5,black,170.0,interpolate,3,200,200,white,draw_parallelogram,7838.png
0.47,0.51,0.42,0.48,30.0,black,120.0,interpolate,3,200,200,white,draw_parallelogram,7839.png
0.55,0.55,0.31,0.26,37.5,black,110.0,interpolate,3,200,200,white,draw_parallelogram,7840.png
0.54,0.54,0.42,0.48,15.0,black,90.0,interpolate,2,200,200,white,draw_parallelogram,7841.png
0.53,0.54,0.37,0.31,45.0,black,90.0,interpolate,3,200,200,white,draw_parallelogram,7842.png
0.47,0.52,0.2,0.42,37.5,black,90.0,interpolate,1,200,200,white,draw_parallelogram,7843.png
0.54,0.45,0.26,0.31,30.0,black,110.0,interpolate,3,200,200,white,draw_parallelogram,7844.png
0.5,0.55,0.42,0.48,30.0,black,70.0,interpolate,3,200,200,white,draw_parallelogram,7845.png
0.46,0.53,0.37,0.37,7.5,black,70.0,interpolate,1,200,200,white,draw_parallelogram,7846.png
0.5,0.55,0.48,0.42,22.5,black,90.0,interpolate,1,200,200,white,draw_parallelogram,7847.png
0.53,0.51,0.48,0.26,45.0,black,50.0,interpolate,3,200,200,white,draw_parallelogram,7848.png
0.53,0.46,0.2,0.37,7.5,black,60.0,interpolate,2,200,200,white,draw_parallelogram,7849.png
0.47,0.45,0.2,0.2,30.0,black,70.0,interpolate,2,200,200,white,draw_parallelogram,7850.png
0.46,0.48,0.37,0.48,7.5,black,60.0,interpolate,3,200,200,white,draw_parallelogram,7851.png
0.46,0.46,0.26,0.31,0.0,black,150.0,interpolate,2,200,200,white,draw_parallelogram,7852.png
0.47,0.55,0.26,0.2,30.0,black,40.0,interpolate,1,200,200,white,draw_parallelogram,7853.png
0.51,0.5,0.31,0.37,37.5,black,30.0,interpolate,1,200,200,white,draw_parallelogram,7854.png
0.46,0.54,0.42,0.48,22.5,black,160.0,interpolate,1,200,200,white,draw_parallelogram,7855.png
0.49,0.49,0.42,0.26,22.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,7856.png
0.54,0.49,0.26,0.37,15.0,black,150.0,interpolate,2,200,200,white,draw_parallelogram,7857.png
0.54,0.51,0.37,0.48,15.0,black,30.0,interpolate,1,200,200,white,draw_parallelogram,7858.png
0.5,0.52,0.48,0.31,7.5,black,160.0,interpolate,1,200,200,white,draw_parallelogram,7859.png
0.48,0.45,0.26,0.37,7.5,black,80.0,interpolate,1,200,200,white,draw_parallelogram,7860.png
0.52,0.45,0.31,0.26,22.5,black,0.0,interpolate,3,200,200,white,draw_parallelogram,7861.png
0.5,0.5,0.2,0.37,45.0,black,0.0,interpolate,1,200,200,white,draw_parallelogram,7862.png
0.46,0.54,0.26,0.31,0.0,black,110.0,interpolate,2,200,200,white,draw_parallelogram,7863.png
0.47,0.46,0.42,0.48,0.0,black,70.0,interpolate,3,200,200,white,draw_parallelogram,7864.png
0.53,0.49,0.37,0.37,7.5,black,150.0,interpolate,1,200,200,white,draw_parallelogram,7865.png
0.5,0.55,0.48,0.26,7.5,black,140.0,interpolate,3,200,200,white,draw_parallelogram,7866.png
0.51,0.48,0.48,0.37,0.0,black,60.0,interpolate,3,200,200,white,draw_parallelogram,7867.png
0.52,0.55,0.42,0.31,22.5,black,20.0,interpolate,3,200,200,white,draw_parallelogram,7868.png
0.52,0.55,0.31,0.48,22.5,black,110.0,interpolate,3,200,200,white,draw_parallelogram,7869.png
0.53,0.47,0.26,0.2,0.0,black,140.0,interpolate,3,200,200,white,draw_parallelogram,7870.png
0.53,0.55,0.37,0.2,0.0,black,110.0,interpolate,2,200,200,white,draw_parallelogram,7871.png
0.48,0.55,0.26,0.26,15.0,black,150.0,interpolate,1,200,200,white,draw_parallelogram,7872.png
0.52,0.54,0.31,0.48,45.0,black,80.0,interpolate,2,200,200,white,draw_parallelogram,7873.png
0.49,0.52,0.26,0.48,37.5,black,120.0,interpolate,3,200,200,white,draw_parallelogram,7874.png
0.46,0.48,0.48,0.37,15.0,black,160.0,interpolate,1,200,200,white,draw_parallelogram,7875.png
0.51,0.49,0.37,0.48,15.0,black,100.0,interpolate,2,200,200,white,draw_parallelogram,7876.png
0.48,0.49,0.48,0.37,7.5,black,150.0,interpolate,2,200,200,white,draw_parallelogram,7877.png
0.46,0.46,0.31,0.42,37.5,black,50.0,interpolate,1,200,200,white,draw_parallelogram,7878.png
0.53,0.55,0.2,0.48,37.5,black,50.0,interpolate,2,200,200,white,draw_parallelogram,7879.png
0.47,0.53,0.37,0.42,7.5,black,30.0,interpolate,1,200,200,white,draw_parallelogram,7880.png
0.52,0.49,0.48,0.37,37.5,black,70.0,interpolate,2,200,200,white,draw_parallelogram,7881.png
0.5,0.47,0.26,0.42,45.0,black,20.0,interpolate,2,200,200,white,draw_parallelogram,7882.png
0.53,0.53,0.26,0.26,15.0,black,0.0,interpolate,2,200,200,white,draw_parallelogram,7883.png
0.48,0.45,0.2,0.2,37.5,black,20.0,interpolate,3,200,200,white,draw_parallelogram,7884.png
0.51,0.46,0.2,0.48,0.0,black,100.0,interpolate,1,200,200,white,draw_parallelogram,7885.png
0.49,0.47,0.26,0.37,15.0,black,50.0,interpolate,3,200,200,white,draw_parallelogram,7886.png
0.5,0.52,0.42,0.31,30.0,black,30.0,interpolate,2,200,200,white,draw_parallelogram,7887.png
0.47,0.54,0.31,0.48,37.5,black,110.0,interpolate,2,200,200,white,draw_parallelogram,7888.png
0.45,0.48,0.42,0.31,22.5,black,110.0,interpolate,2,200,200,white,draw_parallelogram,7889.png
0.55,0.54,0.31,0.2,15.0,black,70.0,interpolate,1,200,200,white,draw_parallelogram,7890.png
0.54,0.53,0.26,0.48,30.0,black,120.0,interpolate,3,200,200,white,draw_parallelogram,7891.png
0.5,0.45,0.48,0.48,37.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,7892.png
0.51,0.52,0.31,0.26,7.5,black,10.0,interpolate,2,200,200,white,draw_parallelogram,7893.png
0.55,0.5,0.31,0.48,30.0,black,110.0,interpolate,1,200,200,white,draw_parallelogram,7894.png
0.47,0.45,0.31,0.37,15.0,black,100.0,interpolate,3,200,200,white,draw_parallelogram,7895.png
0.53,0.52,0.31,0.26,22.5,black,60.0,interpolate,1,200,200,white,draw_parallelogram,7896.png
0.55,0.49,0.26,0.31,30.0,black,170.0,interpolate,2,200,200,white,draw_parallelogram,7897.png
0.51,0.51,0.26,0.26,30.0,black,10.0,interpolate,3,200,200,white,draw_parallelogram,7898.png
0.49,0.55,0.2,0.31,37.5,black,50.0,interpolate,3,200,200,white,draw_parallelogram,7899.png
0.5,0.53,0.2,0.26,22.5,black,40.0,interpolate,2,200,200,white,draw_parallelogram,7900.png
0.5,0.53,0.2,0.42,37.5,black,0.0,interpolate,1,200,200,white,draw_parallelogram,7901.png
0.52,0.47,0.2,0.42,45.0,black,120.0,interpolate,3,200,200,white,draw_parallelogram,7902.png
0.5,0.45,0.31,0.48,7.5,black,110.0,interpolate,3,200,200,white,draw_parallelogram,7903.png
0.46,0.5,0.42,0.37,0.0,black,50.0,interpolate,2,200,200,white,draw_parallelogram,7904.png
0.52,0.54,0.37,0.42,15.0,black,130.0,interpolate,3,200,200,white,draw_parallelogram,7905.png
0.55,0.52,0.48,0.42,30.0,black,60.0,interpolate,1,200,200,white,draw_parallelogram,7906.png
0.49,0.46,0.26,0.42,45.0,black,140.0,interpolate,3,200,200,white,draw_parallelogram,7907.png
0.5,0.51,0.31,0.31,0.0,black,10.0,interpolate,1,200,200,white,draw_parallelogram,7908.png
0.54,0.48,0.2,0.37,30.0,black,90.0,interpolate,3,200,200,white,draw_parallelogram,7909.png
0.48,0.5,0.26,0.26,30.0,black,130.0,interpolate,3,200,200,white,draw_parallelogram,7910.png
0.5,0.47,0.42,0.26,45.0,black,140.0,interpolate,3,200,200,white,draw_parallelogram,7911.png
0.46,0.5,0.37,0.26,37.5,black,170.0,interpolate,1,200,200,white,draw_parallelogram,7912.png
0.48,0.53,0.31,0.48,22.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,7913.png
