x,y,outer_radius,inner_radius,num_peaks,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.54,0.53,0.39,0.25,7,mediumvioletred,90.0,interpolate,3,200,200,darkgreen,draw_star,6899.png
0.52,0.5,0.35,0.12,3,violet,0.0,interpolate,2,200,200,powderblue,draw_star,6900.png
0.53,0.52,0.41,0.1,5,lawngreen,330.0,interpolate,1,200,200,indianred,draw_star,6901.png
0.46,0.53,0.43,0.11,3,aquamarine,120.0,interpolate,3,200,200,mediumpurple,draw_star,6902.png
0.46,0.5,0.39,0.13,6,firebrick,60.0,interpolate,2,200,200,aqua,draw_star,6903.png
0.45,0.54,0.43,0.16,6,orangered,60.0,interpolate,3,200,200,mediumaquamarine,draw_star,6904.png
0.51,0.49,0.37,0.1,6,beige,150.0,interpolate,2,200,200,lightyellow,draw_star,6905.png
0.45,0.48,0.41,0.19,7,dodgerblue,300.0,interpolate,2,200,200,lightgrey,draw_star,6906.png
0.51,0.5,0.43,0.22,5,darkkhaki,270.0,interpolate,1,200,200,cadetblue,draw_star,6907.png
0.49,0.49,0.43,0.25,5,moccasin,90.0,interpolate,1,200,200,mediumturquoise,draw_star,6908.png
0.45,0.5,0.45,0.13,6,indigo,90.0,interpolate,1,200,200,violet,draw_star,6909.png
0.54,0.51,0.39,0.15,3,fuchsia,30.0,interpolate,3,200,200,peru,draw_star,6910.png
0.51,0.55,0.39,0.25,7,palegreen,30.0,interpolate,1,200,200,yellow,draw_star,6911.png
0.52,0.48,0.39,0.16,6,greenyellow,30.0,interpolate,1,200,200,navajowhite,draw_star,6912.png
0.5,0.5,0.35,0.25,6,seagreen,30.0,interpolate,2,200,200,sandybrown,draw_star,6913.png
0.53,0.45,0.45,0.14,4,darkkhaki,210.0,interpolate,1,200,200,lightslategray,draw_star,6914.png
0.46,0.48,0.35,0.1,3,cadetblue,180.0,interpolate,1,200,200,chocolate,draw_star,6915.png
0.46,0.53,0.43,0.13,5,plum,120.0,interpolate,1,200,200,slategray,draw_star,6916.png
0.49,0.53,0.43,0.13,6,lightpink,120.0,interpolate,2,200,200,floralwhite,draw_star,6917.png
0.49,0.55,0.43,0.1,3,azure,330.0,interpolate,2,200,200,green,draw_star,6918.png
0.48,0.51,0.39,0.16,7,white,90.0,interpolate,2,200,200,chocolate,draw_star,6919.png
0.51,0.52,0.45,0.1,5,midnightblue,150.0,interpolate,3,200,200,aqua,draw_star,6920.png
0.53,0.5,0.45,0.1,4,lightslategrey,270.0,interpolate,1,200,200,lightslategrey,draw_star,6921.png
0.49,0.5,0.45,0.12,3,antiquewhite,180.0,interpolate,2,200,200,ivory,draw_star,6922.png
0.48,0.49,0.41,0.15,3,darkslategrey,0.0,interpolate,1,200,200,yellowgreen,draw_star,6923.png
0.5,0.52,0.39,0.25,7,springgreen,120.0,interpolate,2,200,200,steelblue,draw_star,6924.png
0.5,0.45,0.43,0.16,5,violet,240.0,interpolate,1,200,200,orangered,draw_star,6925.png
0.48,0.53,0.35,0.12,4,midnightblue,90.0,interpolate,3,200,200,forestgreen,draw_star,6926.png
0.51,0.52,0.37,0.1,3,grey,270.0,interpolate,3,200,200,antiquewhite,draw_star,6927.png
0.55,0.52,0.41,0.13,7,darkcyan,0.0,interpolate,3,200,200,white,draw_star,6928.png
0.49,0.45,0.41,0.2,4,dimgrey,30.0,interpolate,1,200,200,snow,draw_star,6929.png
0.46,0.47,0.43,0.16,6,lime,30.0,interpolate,1,200,200,lavender,draw_star,6930.png
0.45,0.53,0.39,0.11,3,grey,120.0,interpolate,2,200,200,darksalmon,draw_star,6931.png
0.48,0.54,0.45,0.14,4,mediumaquamarine,210.0,interpolate,3,200,200,lightsteelblue,draw_star,6932.png
0.55,0.53,0.37,0.13,7,snow,240.0,interpolate,1,200,200,peru,draw_star,6933.png
0.45,0.5,0.39,0.13,3,plum,60.0,interpolate,3,200,200,firebrick,draw_star,6934.png
0.49,0.52,0.39,0.13,3,palevioletred,150.0,interpolate,2,200,200,aliceblue,draw_star,6935.png
0.46,0.55,0.39,0.1,6,ghostwhite,120.0,interpolate,3,200,200,azure,draw_star,6936.png
0.51,0.54,0.35,0.19,7,ivory,90.0,interpolate,2,200,200,slategray,draw_star,6937.png
0.49,0.53,0.45,0.13,7,gainsboro,330.0,interpolate,2,200,200,lightslategrey,draw_star,6938.png
0.52,0.5,0.41,0.22,5,slateblue,150.0,interpolate,2,200,200,darkgray,draw_star,6939.png
0.47,0.54,0.45,0.22,6,darkorange,120.0,interpolate,3,200,200,darkslateblue,draw_star,6940.png
0.47,0.51,0.45,0.13,7,darkgray,150.0,interpolate,3,200,200,coral,draw_star,6941.png
0.48,0.55,0.37,0.13,5,aquamarine,60.0,interpolate,3,200,200,snow,draw_star,6942.png
0.52,0.5,0.39,0.16,7,snow,150.0,interpolate,3,200,200,dimgrey,draw_star,6943.png
0.54,0.52,0.45,0.19,7,ivory,60.0,interpolate,2,200,200,lightsteelblue,draw_star,6944.png
0.47,0.49,0.35,0.22,5,coral,30.0,interpolate,3,200,200,rosybrown,draw_star,6945.png
0.55,0.55,0.35,0.16,6,fuchsia,0.0,interpolate,1,200,200,yellowgreen,draw_star,6946.png
0.46,0.5,0.41,0.15,3,palegreen,180.0,interpolate,2,200,200,darkkhaki,draw_star,6947.png
0.51,0.52,0.35,0.16,6,darkviolet,120.0,interpolate,2,200,200,lightcyan,draw_star,6948.png
0.45,0.52,0.39,0.19,6,purple,30.0,interpolate,2,200,200,turquoise,draw_star,6949.png
0.52,0.47,0.43,0.13,6,orangered,60.0,interpolate,2,200,200,cornflowerblue,draw_star,6950.png
0.52,0.53,0.41,0.13,3,midnightblue,300.0,interpolate,3,200,200,deepskyblue,draw_star,6951.png
0.47,0.46,0.43,0.25,5,aqua,60.0,interpolate,1,200,200,slategrey,draw_star,6952.png
0.49,0.55,0.43,0.22,5,linen,90.0,interpolate,2,200,200,mediumseagreen,draw_star,6953.png
0.55,0.51,0.43,0.16,7,black,30.0,interpolate,1,200,200,mintcream,draw_star,6954.png
0.5,0.52,0.43,0.13,7,dimgray,300.0,interpolate,1,200,200,whitesmoke,draw_star,6955.png
0.5,0.55,0.45,0.14,3,lightslategrey,180.0,interpolate,2,200,200,blanchedalmond,draw_star,6956.png
0.54,0.45,0.37,0.25,7,blanchedalmond,0.0,interpolate,1,200,200,slategrey,draw_star,6957.png
0.47,0.54,0.41,0.25,7,darkblue,270.0,interpolate,3,200,200,blanchedalmond,draw_star,6958.png
0.45,0.51,0.41,0.25,7,hotpink,300.0,interpolate,1,200,200,purple,draw_star,6959.png
0.54,0.51,0.35,0.1,6,mediumturquoise,150.0,interpolate,2,200,200,lightgray,draw_star,6960.png
0.47,0.48,0.45,0.19,5,slategray,90.0,interpolate,3,200,200,aquamarine,draw_star,6961.png
0.53,0.46,0.39,0.13,6,sandybrown,150.0,interpolate,2,200,200,chartreuse,draw_star,6962.png
0.5,0.5,0.45,0.18,4,mediumvioletred,270.0,interpolate,1,200,200,orchid,draw_star,6963.png
0.52,0.51,0.41,0.1,7,mintcream,270.0,interpolate,3,200,200,navajowhite,draw_star,6964.png
0.51,0.47,0.39,0.22,7,indigo,270.0,interpolate,3,200,200,limegreen,draw_star,6965.png
0.52,0.47,0.35,0.14,3,indigo,150.0,interpolate,1,200,200,goldenrod,draw_star,6966.png
0.5,0.49,0.41,0.11,3,darksalmon,120.0,interpolate,1,200,200,linen,draw_star,6967.png
0.52,0.54,0.43,0.11,3,cornsilk,150.0,interpolate,3,200,200,salmon,draw_star,6968.png
0.49,0.48,0.37,0.22,5,crimson,150.0,interpolate,1,200,200,floralwhite,draw_star,6969.png
0.47,0.48,0.45,0.16,5,whitesmoke,0.0,interpolate,3,200,200,crimson,draw_star,6970.png
0.53,0.54,0.35,0.16,7,darkmagenta,30.0,interpolate,2,200,200,bisque,draw_star,6971.png
0.55,0.53,0.39,0.16,4,coral,240.0,interpolate,2,200,200,darkred,draw_star,6972.png
0.46,0.47,0.39,0.22,7,orangered,30.0,interpolate,3,200,200,cornflowerblue,draw_star,6973.png
0.5,0.53,0.43,0.1,4,moccasin,330.0,interpolate,2,200,200,darkslategrey,draw_star,6974.png
0.54,0.5,0.39,0.16,7,violet,150.0,interpolate,2,200,200,plum,draw_star,6975.png
0.48,0.51,0.39,0.1,6,mediumseagreen,0.0,interpolate,2,200,200,black,draw_star,6976.png
0.51,0.53,0.43,0.22,7,white,150.0,interpolate,1,200,200,slategrey,draw_star,6977.png
0.55,0.48,0.35,0.12,3,turquoise,330.0,interpolate,1,200,200,black,draw_star,6978.png
0.55,0.55,0.35,0.16,5,limegreen,330.0,interpolate,3,200,200,tan,draw_star,6979.png
0.49,0.48,0.35,0.2,4,mediumpurple,210.0,interpolate,2,200,200,aqua,draw_star,6980.png
0.53,0.47,0.35,0.14,3,blanchedalmond,120.0,interpolate,1,200,200,salmon,draw_star,6981.png
0.5,0.49,0.43,0.13,3,darkslategrey,330.0,interpolate,1,200,200,salmon,draw_star,6982.png
0.49,0.55,0.37,0.13,5,sandybrown,0.0,interpolate,2,200,200,seagreen,draw_star,6983.png
0.49,0.54,0.35,0.18,4,violet,330.0,interpolate,2,200,200,darkcyan,draw_star,6984.png
0.46,0.55,0.43,0.18,4,darkcyan,300.0,interpolate,2,200,200,peru,draw_star,6985.png
0.51,0.55,0.41,0.14,4,rosybrown,120.0,interpolate,3,200,200,cadetblue,draw_star,6986.png
0.53,0.52,0.39,0.12,3,honeydew,30.0,interpolate,3,200,200,wheat,draw_star,6987.png
0.52,0.54,0.37,0.19,5,lightgreen,30.0,interpolate,2,200,200,royalblue,draw_star,6988.png
0.49,0.49,0.43,0.16,6,grey,30.0,interpolate,2,200,200,ivory,draw_star,6989.png
0.52,0.55,0.35,0.16,6,aquamarine,150.0,interpolate,2,200,200,palegoldenrod,draw_star,6990.png
0.54,0.55,0.37,0.25,6,lavender,90.0,interpolate,1,200,200,slategray,draw_star,6991.png
0.55,0.5,0.41,0.14,3,cyan,120.0,interpolate,3,200,200,powderblue,draw_star,6992.png
0.53,0.51,0.37,0.1,3,coral,0.0,interpolate,2,200,200,chartreuse,draw_star,6993.png
0.49,0.51,0.41,0.15,3,grey,60.0,interpolate,3,200,200,lightsteelblue,draw_star,6994.png
0.49,0.45,0.35,0.16,7,yellowgreen,30.0,interpolate,2,200,200,mintcream,draw_star,6995.png
0.49,0.55,0.41,0.19,5,ghostwhite,90.0,interpolate,1,200,200,dimgrey,draw_star,6996.png
0.52,0.5,0.45,0.19,5,darkgoldenrod,0.0,interpolate,2,200,200,darksalmon,draw_star,6997.png
0.53,0.5,0.45,0.18,4,hotpink,180.0,interpolate,2,200,200,cadetblue,draw_star,6998.png
0.48,0.52,0.39,0.15,3,palegreen,60.0,interpolate,1,200,200,lightcoral,draw_star,6999.png
0.53,0.49,0.41,0.15,3,chartreuse,90.0,interpolate,2,200,200,cadetblue,draw_star,7000.png
0.55,0.51,0.43,0.25,5,lightcyan,30.0,interpolate,1,200,200,darkslateblue,draw_star,7001.png
0.49,0.46,0.35,0.16,5,khaki,60.0,interpolate,3,200,200,fuchsia,draw_star,7002.png
0.54,0.46,0.37,0.19,7,darkturquoise,60.0,interpolate,2,200,200,sandybrown,draw_star,7003.png
0.5,0.5,0.41,0.1,6,olive,180.0,interpolate,3,200,200,dodgerblue,draw_star,7004.png
0.47,0.51,0.41,0.25,7,chocolate,60.0,interpolate,1,200,200,lightgrey,draw_star,7005.png
0.49,0.55,0.41,0.13,7,darkred,30.0,interpolate,3,200,200,cornsilk,draw_star,7006.png
0.47,0.48,0.41,0.25,6,forestgreen,270.0,interpolate,1,200,200,mediumblue,draw_star,7007.png
0.51,0.48,0.45,0.25,5,darkgray,270.0,interpolate,2,200,200,violet,draw_star,7008.png
0.48,0.48,0.41,0.14,3,tan,270.0,interpolate,1,200,200,blueviolet,draw_star,7009.png
0.51,0.49,0.39,0.25,5,ghostwhite,120.0,interpolate,2,200,200,saddlebrown,draw_star,7010.png
0.45,0.45,0.35,0.13,5,mediumspringgreen,30.0,interpolate,2,200,200,cadetblue,draw_star,7011.png
0.48,0.49,0.35,0.12,4,indianred,30.0,interpolate,1,200,200,whitesmoke,draw_star,7012.png
0.52,0.45,0.37,0.19,5,goldenrod,30.0,interpolate,1,200,200,dimgray,draw_star,7013.png
0.51,0.5,0.45,0.22,7,blanchedalmond,240.0,interpolate,1,200,200,mediumspringgreen,draw_star,7014.png
0.45,0.45,0.45,0.22,5,mediumaquamarine,60.0,interpolate,3,200,200,orangered,draw_star,7015.png
0.51,0.46,0.35,0.11,3,darkviolet,150.0,interpolate,1,200,200,lightsalmon,draw_star,7016.png
0.47,0.53,0.35,0.15,3,slateblue,330.0,interpolate,2,200,200,darkkhaki,draw_star,7017.png
0.55,0.49,0.45,0.1,7,deeppink,30.0,interpolate,3,200,200,palegreen,draw_star,7018.png
0.52,0.48,0.35,0.14,4,lightyellow,120.0,interpolate,3,200,200,lime,draw_star,7019.png
0.46,0.49,0.39,0.25,5,khaki,120.0,interpolate,2,200,200,lightyellow,draw_star,7020.png
0.52,0.49,0.39,0.13,5,royalblue,180.0,interpolate,3,200,200,aqua,draw_star,7021.png
0.52,0.46,0.39,0.2,4,chocolate,30.0,interpolate,2,200,200,blanchedalmond,draw_star,7022.png
0.49,0.47,0.45,0.25,6,darkseagreen,180.0,interpolate,1,200,200,darkgreen,draw_star,7023.png
0.52,0.55,0.41,0.15,3,skyblue,180.0,interpolate,1,200,200,ivory,draw_star,7024.png
0.52,0.52,0.35,0.13,3,darkorchid,60.0,interpolate,1,200,200,mediumspringgreen,draw_star,7025.png
0.53,0.5,0.37,0.13,5,snow,180.0,interpolate,3,200,200,pink,draw_star,7026.png
0.48,0.53,0.43,0.16,6,blue,330.0,interpolate,3,200,200,springgreen,draw_star,7027.png
0.51,0.47,0.39,0.18,4,fuchsia,60.0,interpolate,3,200,200,moccasin,draw_star,7028.png
0.46,0.54,0.41,0.13,3,lightgoldenrodyellow,240.0,interpolate,2,200,200,lime,draw_star,7029.png
0.5,0.52,0.45,0.12,3,navajowhite,60.0,interpolate,2,200,200,mintcream,draw_star,7030.png
0.45,0.52,0.39,0.25,7,violet,0.0,interpolate,1,200,200,brown,draw_star,7031.png
0.53,0.51,0.37,0.19,6,lemonchiffon,0.0,interpolate,2,200,200,mistyrose,draw_star,7032.png
0.46,0.55,0.41,0.16,4,darkslategray,180.0,interpolate,3,200,200,mediumslateblue,draw_star,7033.png
0.47,0.53,0.37,0.13,7,papayawhip,90.0,interpolate,3,200,200,salmon,draw_star,7034.png
0.52,0.51,0.41,0.1,5,deepskyblue,30.0,interpolate,1,200,200,darkkhaki,draw_star,7035.png
0.51,0.48,0.45,0.16,4,darkgray,30.0,interpolate,3,200,200,rebeccapurple,draw_star,7036.png
0.48,0.49,0.37,0.19,5,rosybrown,120.0,interpolate,1,200,200,mintcream,draw_star,7037.png
0.55,0.53,0.45,0.14,3,gray,90.0,interpolate,3,200,200,lightgoldenrodyellow,draw_star,7038.png
0.51,0.49,0.43,0.1,5,peru,270.0,interpolate,2,200,200,oldlace,draw_star,7039.png
0.52,0.47,0.35,0.16,5,slategrey,0.0,interpolate,2,200,200,mediumslateblue,draw_star,7040.png
0.49,0.53,0.35,0.19,5,teal,330.0,interpolate,3,200,200,white,draw_star,7041.png
0.53,0.48,0.37,0.13,7,seashell,120.0,interpolate,3,200,200,seagreen,draw_star,7042.png
0.54,0.48,0.35,0.1,3,linen,90.0,interpolate,3,200,200,beige,draw_star,7043.png
0.53,0.51,0.37,0.14,3,darkolivegreen,0.0,interpolate,1,200,200,honeydew,draw_star,7044.png
0.45,0.49,0.45,0.22,5,aquamarine,60.0,interpolate,3,200,200,salmon,draw_star,7045.png
0.54,0.48,0.43,0.14,4,wheat,330.0,interpolate,1,200,200,greenyellow,draw_star,7046.png
0.47,0.52,0.35,0.25,6,slateblue,330.0,interpolate,2,200,200,magenta,draw_star,7047.png
0.52,0.47,0.45,0.1,6,indigo,60.0,interpolate,3,200,200,gray,draw_star,7048.png
0.45,0.49,0.35,0.13,5,deeppink,150.0,interpolate,1,200,200,slategrey,draw_star,7049.png
0.45,0.49,0.41,0.1,7,green,270.0,interpolate,3,200,200,darkcyan,draw_star,7050.png
0.54,0.49,0.45,0.2,4,mediumslateblue,330.0,interpolate,3,200,200,saddlebrown,draw_star,7051.png
0.45,0.47,0.43,0.18,4,lemonchiffon,120.0,interpolate,3,200,200,limegreen,draw_star,7052.png
0.49,0.45,0.39,0.16,5,tan,270.0,interpolate,2,200,200,burlywood,draw_star,7053.png
0.47,0.53,0.45,0.25,5,silver,300.0,interpolate,2,200,200,blue,draw_star,7054.png
0.52,0.54,0.39,0.19,5,navy,90.0,interpolate,2,200,200,cyan,draw_star,7055.png
0.54,0.52,0.45,0.1,6,brown,0.0,interpolate,1,200,200,brown,draw_star,7056.png
0.55,0.54,0.45,0.15,3,moccasin,30.0,interpolate,1,200,200,azure,draw_star,7057.png
0.49,0.53,0.35,0.1,6,darkgray,120.0,interpolate,1,200,200,violet,draw_star,7058.png
0.53,0.53,0.41,0.1,5,orange,150.0,interpolate,2,200,200,azure,draw_star,7059.png
0.53,0.49,0.37,0.25,7,steelblue,210.0,interpolate,2,200,200,ivory,draw_star,7060.png
0.51,0.5,0.43,0.2,4,darkred,60.0,interpolate,1,200,200,mediumaquamarine,draw_star,7061.png
0.46,0.49,0.37,0.18,4,cadetblue,60.0,interpolate,1,200,200,fuchsia,draw_star,7062.png
0.47,0.52,0.37,0.15,3,lawngreen,150.0,interpolate,1,200,200,whitesmoke,draw_star,7063.png
0.53,0.53,0.41,0.25,6,burlywood,60.0,interpolate,2,200,200,lemonchiffon,draw_star,7064.png
0.51,0.5,0.35,0.11,3,cornsilk,60.0,interpolate,1,200,200,crimson,draw_star,7065.png
0.49,0.47,0.37,0.19,7,darkgoldenrod,60.0,interpolate,2,200,200,mediumturquoise,draw_star,7066.png
0.48,0.49,0.39,0.25,6,lavender,30.0,interpolate,3,200,200,lightpink,draw_star,7067.png
0.46,0.47,0.43,0.1,7,cadetblue,30.0,interpolate,3,200,200,peachpuff,draw_star,7068.png
0.53,0.45,0.37,0.22,6,darkturquoise,150.0,interpolate,2,200,200,powderblue,draw_star,7069.png
0.49,0.5,0.37,0.1,7,blueviolet,240.0,interpolate,1,200,200,lightskyblue,draw_star,7070.png
0.45,0.47,0.45,0.1,5,mediumseagreen,180.0,interpolate,2,200,200,aqua,draw_star,7071.png
0.5,0.54,0.43,0.22,7,darkturquoise,240.0,interpolate,3,200,200,lightsteelblue,draw_star,7072.png
0.45,0.55,0.39,0.16,4,steelblue,60.0,interpolate,2,200,200,forestgreen,draw_star,7073.png
0.45,0.55,0.35,0.25,7,indianred,60.0,interpolate,2,200,200,lightgreen,draw_star,7074.png
0.53,0.54,0.39,0.14,3,darkviolet,210.0,interpolate,3,200,200,darkgrey,draw_star,7075.png
0.49,0.46,0.37,0.25,6,palegreen,30.0,interpolate,3,200,200,darkolivegreen,draw_star,7076.png
0.47,0.46,0.37,0.25,5,navy,270.0,interpolate,1,200,200,aqua,draw_star,7077.png
0.54,0.53,0.39,0.14,3,darkslateblue,30.0,interpolate,2,200,200,paleturquoise,draw_star,7078.png
0.5,0.46,0.43,0.22,6,antiquewhite,150.0,interpolate,2,200,200,darkcyan,draw_star,7079.png
0.47,0.51,0.37,0.13,5,oldlace,150.0,interpolate,1,200,200,white,draw_star,7080.png
0.53,0.54,0.39,0.2,4,white,210.0,interpolate,3,200,200,papayawhip,draw_star,7081.png
0.46,0.52,0.41,0.1,6,firebrick,90.0,interpolate,3,200,200,salmon,draw_star,7082.png
0.47,0.46,0.35,0.1,4,springgreen,240.0,interpolate,1,200,200,thistle,draw_star,7083.png
0.46,0.46,0.35,0.25,6,yellowgreen,0.0,interpolate,2,200,200,lightgreen,draw_star,7084.png
0.53,0.47,0.43,0.12,4,darkseagreen,330.0,interpolate,3,200,200,mediumblue,draw_star,7085.png
0.54,0.46,0.35,0.25,5,white,210.0,interpolate,3,200,200,tomato,draw_star,7086.png
0.52,0.46,0.41,0.19,5,pink,210.0,interpolate,1,200,200,skyblue,draw_star,7087.png
0.5,0.48,0.39,0.13,5,mintcream,240.0,interpolate,1,200,200,gold,draw_star,7088.png
0.48,0.54,0.41,0.1,7,deeppink,120.0,interpolate,3,200,200,forestgreen,draw_star,7089.png
0.55,0.51,0.41,0.1,6,antiquewhite,120.0,interpolate,1,200,200,orchid,draw_star,7090.png
0.51,0.54,0.43,0.14,3,turquoise,120.0,interpolate,3,200,200,cornsilk,draw_star,7091.png
0.53,0.47,0.45,0.19,7,darkblue,270.0,interpolate,2,200,200,salmon,draw_star,7092.png
0.49,0.48,0.45,0.25,7,darkturquoise,210.0,interpolate,2,200,200,aqua,draw_star,7093.png
0.45,0.49,0.45,0.13,6,cadetblue,0.0,interpolate,1,200,200,lightpink,draw_star,7094.png
0.53,0.54,0.37,0.19,7,mediumspringgreen,150.0,interpolate,1,200,200,brown,draw_star,7095.png
0.48,0.45,0.37,0.18,4,aqua,180.0,interpolate,1,200,200,mediumspringgreen,draw_star,7096.png
0.5,0.47,0.45,0.16,4,silver,60.0,interpolate,1,200,200,black,draw_star,7097.png
0.53,0.49,0.39,0.2,4,mediumseagreen,30.0,interpolate,3,200,200,chocolate,draw_star,7098.png
0.54,0.47,0.45,0.22,7,darkorchid,210.0,interpolate,3,200,200,limegreen,draw_star,7099.png
0.53,0.52,0.37,0.16,6,slategrey,0.0,interpolate,2,200,200,forestgreen,draw_star,7100.png
0.45,0.55,0.45,0.18,4,slateblue,90.0,interpolate,2,200,200,aqua,draw_star,7101.png
0.52,0.51,0.39,0.14,4,yellow,0.0,interpolate,2,200,200,crimson,draw_star,7102.png
0.55,0.47,0.41,0.15,3,rosybrown,90.0,interpolate,3,200,200,white,draw_star,7103.png
0.54,0.51,0.37,0.13,7,grey,30.0,interpolate,1,200,200,oldlace,draw_star,7104.png
0.54,0.55,0.41,0.1,7,magenta,270.0,interpolate,3,200,200,springgreen,draw_star,7105.png
0.48,0.46,0.45,0.22,6,palevioletred,120.0,interpolate,2,200,200,violet,draw_star,7106.png
0.54,0.49,0.45,0.19,5,slateblue,240.0,interpolate,2,200,200,hotpink,draw_star,7107.png
0.46,0.55,0.35,0.14,3,darkgray,210.0,interpolate,2,200,200,moccasin,draw_star,7108.png
0.55,0.53,0.41,0.13,7,darkkhaki,90.0,interpolate,3,200,200,moccasin,draw_star,7109.png
0.48,0.53,0.43,0.1,3,navy,330.0,interpolate,2,200,200,mediumaquamarine,draw_star,7110.png
0.49,0.48,0.43,0.13,6,darkorange,90.0,interpolate,3,200,200,forestgreen,draw_star,7111.png
0.51,0.54,0.35,0.12,3,lightgrey,30.0,interpolate,2,200,200,forestgreen,draw_star,7112.png
0.51,0.49,0.45,0.15,3,gray,330.0,interpolate,1,200,200,yellow,draw_star,7113.png
0.5,0.51,0.35,0.13,6,darkviolet,30.0,interpolate,2,200,200,darkseagreen,draw_star,7114.png
0.53,0.5,0.39,0.18,4,palevioletred,150.0,interpolate,2,200,200,cyan,draw_star,7115.png
0.53,0.5,0.45,0.14,4,indigo,150.0,interpolate,1,200,200,darkgray,draw_star,7116.png
0.53,0.5,0.41,0.12,3,peru,270.0,interpolate,2,200,200,orchid,draw_star,7117.png
0.54,0.54,0.43,0.1,3,darkblue,60.0,interpolate,2,200,200,gold,draw_star,7118.png
0.54,0.51,0.39,0.18,4,snow,90.0,interpolate,2,200,200,tan,draw_star,7119.png
0.53,0.52,0.39,0.1,7,linen,60.0,interpolate,1,200,200,darkgoldenrod,draw_star,7120.png
0.46,0.52,0.35,0.14,4,cornsilk,30.0,interpolate,3,200,200,seagreen,draw_star,7121.png
0.51,0.49,0.41,0.13,3,yellow,300.0,interpolate,1,200,200,mediumblue,draw_star,7122.png
0.52,0.51,0.37,0.13,3,mediumvioletred,210.0,interpolate,1,200,200,beige,draw_star,7123.png
0.47,0.48,0.41,0.1,6,lightslategrey,60.0,interpolate,3,200,200,ivory,draw_star,7124.png
0.45,0.5,0.41,0.18,4,gainsboro,30.0,interpolate,1,200,200,lightslategray,draw_star,7125.png
0.53,0.46,0.45,0.13,3,beige,0.0,interpolate,3,200,200,palegoldenrod,draw_star,7126.png
0.55,0.5,0.43,0.13,3,rebeccapurple,180.0,interpolate,3,200,200,blueviolet,draw_star,7127.png
0.47,0.45,0.37,0.1,6,sandybrown,0.0,interpolate,2,200,200,rebeccapurple,draw_star,7128.png
0.5,0.46,0.41,0.14,4,darkseagreen,330.0,interpolate,2,200,200,blue,draw_star,7129.png
0.5,0.49,0.37,0.18,4,cornflowerblue,150.0,interpolate,1,200,200,coral,draw_star,7130.png
0.48,0.53,0.45,0.22,7,lightskyblue,0.0,interpolate,2,200,200,deeppink,draw_star,7131.png
0.45,0.49,0.41,0.25,6,palegreen,180.0,interpolate,2,200,200,greenyellow,draw_star,7132.png
0.51,0.55,0.41,0.16,5,gray,60.0,interpolate,1,200,200,lightgrey,draw_star,7133.png
0.46,0.53,0.45,0.16,7,red,0.0,interpolate,1,200,200,darkorchid,draw_star,7134.png
0.45,0.52,0.37,0.12,3,slategrey,210.0,interpolate,3,200,200,darkorange,draw_star,7135.png
0.54,0.54,0.43,0.1,5,papayawhip,300.0,interpolate,1,200,200,sandybrown,draw_star,7136.png
0.53,0.49,0.37,0.22,6,deepskyblue,150.0,interpolate,3,200,200,olive,draw_star,7137.png
0.47,0.55,0.37,0.12,4,aquamarine,270.0,interpolate,1,200,200,yellow,draw_star,7138.png
0.48,0.45,0.43,0.22,6,magenta,180.0,interpolate,1,200,200,lightsalmon,draw_star,7139.png
0.53,0.54,0.35,0.25,7,violet,270.0,interpolate,3,200,200,thistle,draw_star,7140.png
0.52,0.48,0.39,0.16,5,lightcyan,150.0,interpolate,1,200,200,chocolate,draw_star,7141.png
0.52,0.48,0.35,0.16,4,olivedrab,30.0,interpolate,1,200,200,darkslategrey,draw_star,7142.png
0.55,0.48,0.43,0.19,6,lemonchiffon,270.0,interpolate,3,200,200,darkolivegreen,draw_star,7143.png
0.45,0.55,0.35,0.25,5,darkorange,150.0,interpolate,2,200,200,powderblue,draw_star,7144.png
0.54,0.49,0.35,0.1,4,rebeccapurple,150.0,interpolate,3,200,200,lightgray,draw_star,7145.png
0.53,0.53,0.41,0.16,7,deeppink,240.0,interpolate,2,200,200,plum,draw_star,7146.png
0.52,0.46,0.43,0.12,3,greenyellow,60.0,interpolate,3,200,200,royalblue,draw_star,7147.png
0.52,0.47,0.35,0.12,4,lightskyblue,0.0,interpolate,3,200,200,cyan,draw_star,7148.png
0.51,0.45,0.43,0.16,4,darkblue,90.0,interpolate,3,200,200,lightskyblue,draw_star,7149.png
0.45,0.51,0.37,0.16,4,burlywood,60.0,interpolate,3,200,200,slategrey,draw_star,7150.png
0.45,0.48,0.39,0.2,4,tomato,60.0,interpolate,2,200,200,gray,draw_star,7151.png
0.54,0.47,0.41,0.22,6,mediumpurple,90.0,interpolate,1,200,200,brown,draw_star,7152.png
0.55,0.49,0.41,0.22,5,lightgrey,30.0,interpolate,2,200,200,honeydew,draw_star,7153.png
0.54,0.46,0.39,0.19,7,slategray,240.0,interpolate,2,200,200,mediumturquoise,draw_star,7154.png
0.47,0.46,0.39,0.16,7,mediumslateblue,330.0,interpolate,2,200,200,peachpuff,draw_star,7155.png
0.51,0.51,0.45,0.16,7,lightsalmon,30.0,interpolate,2,200,200,deeppink,draw_star,7156.png
0.48,0.5,0.43,0.25,5,mediumorchid,150.0,interpolate,2,200,200,lavender,draw_star,7157.png
0.48,0.47,0.41,0.13,5,darkred,30.0,interpolate,2,200,200,lightslategrey,draw_star,7158.png
