x,y,width,height,skew,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.52,0.47,0.31,0.1,45.0,black,150.0,interpolate,3,200,200,white,draw_parallelogram,15604.png
0.49,0.48,0.48,0.18,7.5,black,10.0,interpolate,3,200,200,white,draw_parallelogram,15605.png
0.47,0.45,0.37,0.16,45.0,black,25.0,interpolate,3,200,200,white,draw_parallelogram,15606.png
0.45,0.46,0.42,0.12,22.5,black,20.0,interpolate,3,200,200,white,draw_parallelogram,15607.png
0.5,0.48,0.2,0.15,37.5,black,110.0,interpolate,3,200,200,white,draw_parallelogram,15608.png
0.51,0.52,0.37,0.15,0.0,black,25.0,interpolate,3,200,200,white,draw_parallelogram,15609.png
0.5,0.5,0.31,0.18,7.5,black,90.0,interpolate,3,200,200,white,draw_parallelogram,15610.png
0.45,0.52,0.31,0.1,15.0,black,70.0,interpolate,2,200,200,white,draw_parallelogram,15611.png
0.5,0.54,0.42,0.13,37.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,15612.png
0.51,0.53,0.42,0.12,15.0,black,40.0,interpolate,1,200,200,white,draw_parallelogram,15613.png
0.46,0.52,0.26,0.16,0.0,black,30.0,interpolate,2,200,200,white,draw_parallelogram,15614.png
0.54,0.47,0.37,0.1,45.0,black,100.0,interpolate,3,200,200,white,draw_parallelogram,15615.png
0.53,0.48,0.48,0.1,45.0,black,150.0,interpolate,3,200,200,white,draw_parallelogram,15616.png
0.45,0.54,0.26,0.16,37.5,black,165.0,interpolate,2,200,200,white,draw_parallelogram,15617.png
0.46,0.51,0.48,0.13,0.0,black,45.0,interpolate,3,200,200,white,draw_parallelogram,15618.png
0.48,0.5,0.31,0.18,7.5,black,160.0,interpolate,2,200,200,white,draw_parallelogram,15619.png
0.45,0.46,0.26,0.13,0.0,black,150.0,interpolate,2,200,200,white,draw_parallelogram,15620.png
0.54,0.45,0.26,0.12,15.0,black,15.0,interpolate,1,200,200,white,draw_parallelogram,15621.png
0.54,0.45,0.26,0.18,37.5,black,50.0,interpolate,3,200,200,white,draw_parallelogram,15622.png
0.54,0.54,0.37,0.16,7.5,black,50.0,interpolate,3,200,200,white,draw_parallelogram,15623.png
0.48,0.46,0.48,0.13,30.0,black,75.0,interpolate,2,200,200,white,draw_parallelogram,15624.png
0.52,0.55,0.26,0.12,0.0,black,5.0,interpolate,3,200,200,white,draw_parallelogram,15625.png
0.55,0.53,0.37,0.1,37.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,15626.png
0.53,0.55,0.26,0.15,30.0,black,25.0,interpolate,2,200,200,white,draw_parallelogram,15627.png
0.55,0.45,0.42,0.13,45.0,black,135.0,interpolate,1,200,200,white,draw_parallelogram,15628.png
0.45,0.54,0.42,0.1,7.5,black,135.0,interpolate,1,200,200,white,draw_parallelogram,15629.png
0.53,0.51,0.2,0.18,37.5,black,85.0,interpolate,2,200,200,white,draw_parallelogram,15630.png
0.46,0.54,0.42,0.16,30.0,black,145.0,interpolate,1,200,200,white,draw_parallelogram,15631.png
0.55,0.55,0.37,0.15,0.0,black,105.0,interpolate,3,200,200,white,draw_parallelogram,15632.png
0.54,0.48,0.37,0.18,7.5,black,40.0,interpolate,2,200,200,white,draw_parallelogram,15633.png
0.45,0.49,0.48,0.1,7.5,black,95.0,interpolate,1,200,200,white,draw_parallelogram,15634.png
0.47,0.53,0.2,0.18,45.0,black,20.0,interpolate,1,200,200,white,draw_parallelogram,15635.png
0.49,0.53,0.48,0.18,22.5,black,60.0,interpolate,3,200,200,white,draw_parallelogram,15636.png
0.55,0.54,0.26,0.18,37.5,black,30.0,interpolate,3,200,200,white,draw_parallelogram,15637.png
0.53,0.55,0.2,0.12,22.5,black,10.0,interpolate,2,200,200,white,draw_parallelogram,15638.png
0.54,0.47,0.26,0.16,0.0,black,65.0,interpolate,3,200,200,white,draw_parallelogram,15639.png
0.55,0.46,0.31,0.13,7.5,black,150.0,interpolate,3,200,200,white,draw_parallelogram,15640.png
0.53,0.48,0.2,0.13,45.0,black,85.0,interpolate,3,200,200,white,draw_parallelogram,15641.png
0.47,0.46,0.37,0.18,37.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,15642.png
0.45,0.46,0.48,0.12,37.5,black,30.0,interpolate,1,200,200,white,draw_parallelogram,15643.png
0.47,0.5,0.42,0.1,30.0,black,35.0,interpolate,2,200,200,white,draw_parallelogram,15644.png
0.48,0.51,0.37,0.13,7.5,black,100.0,interpolate,1,200,200,white,draw_parallelogram,15645.png
0.55,0.51,0.26,0.12,15.0,black,60.0,interpolate,2,200,200,white,draw_parallelogram,15646.png
0.47,0.5,0.42,0.16,7.5,black,95.0,interpolate,1,200,200,white,draw_parallelogram,15647.png
0.47,0.51,0.26,0.18,22.5,black,55.0,interpolate,3,200,200,white,draw_parallelogram,15648.png
0.51,0.45,0.31,0.1,45.0,black,100.0,interpolate,2,200,200,white,draw_parallelogram,15649.png
0.48,0.54,0.42,0.1,15.0,black,135.0,interpolate,1,200,200,white,draw_parallelogram,15650.png
0.5,0.47,0.26,0.15,7.5,black,115.0,interpolate,3,200,200,white,draw_parallelogram,15651.png
0.52,0.53,0.2,0.15,15.0,black,45.0,interpolate,1,200,200,white,draw_parallelogram,15652.png
0.53,0.45,0.26,0.13,15.0,black,100.0,interpolate,1,200,200,white,draw_parallelogram,15653.png
0.47,0.49,0.37,0.18,30.0,black,60.0,interpolate,1,200,200,white,draw_parallelogram,15654.png
0.52,0.48,0.26,0.18,15.0,black,90.0,interpolate,1,200,200,white,draw_parallelogram,15655.png
0.54,0.51,0.37,0.12,0.0,black,105.0,interpolate,2,200,200,white,draw_parallelogram,15656.png
0.53,0.52,0.2,0.1,15.0,black,115.0,interpolate,1,200,200,white,draw_parallelogram,15657.png
0.55,0.51,0.31,0.18,22.5,black,0.0,interpolate,2,200,200,white,draw_parallelogram,15658.png
0.47,0.45,0.37,0.15,22.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,15659.png
0.47,0.51,0.42,0.12,30.0,black,95.0,interpolate,1,200,200,white,draw_parallelogram,15660.png
0.52,0.5,0.37,0.15,37.5,black,115.0,interpolate,3,200,200,white,draw_parallelogram,15661.png
0.55,0.54,0.37,0.12,45.0,black,105.0,interpolate,3,200,200,white,draw_parallelogram,15662.png
0.48,0.46,0.2,0.16,45.0,black,140.0,interpolate,1,200,200,white,draw_parallelogram,15663.png
0.45,0.55,0.26,0.13,30.0,black,150.0,interpolate,1,200,200,white,draw_parallelogram,15664.png
0.46,0.46,0.31,0.13,15.0,black,55.0,interpolate,1,200,200,white,draw_parallelogram,15665.png
0.49,0.52,0.37,0.13,0.0,black,145.0,interpolate,2,200,200,white,draw_parallelogram,15666.png
0.54,0.52,0.48,0.16,7.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,15667.png
0.49,0.48,0.42,0.16,7.5,black,95.0,interpolate,3,200,200,white,draw_parallelogram,15668.png
0.51,0.55,0.26,0.15,7.5,black,30.0,interpolate,2,200,200,white,draw_parallelogram,15669.png
0.46,0.48,0.37,0.18,30.0,black,45.0,interpolate,3,200,200,white,draw_parallelogram,15670.png
0.55,0.46,0.37,0.1,30.0,black,70.0,interpolate,1,200,200,white,draw_parallelogram,15671.png
0.49,0.53,0.42,0.15,45.0,black,90.0,interpolate,2,200,200,white,draw_parallelogram,15672.png
0.48,0.48,0.48,0.15,15.0,black,30.0,interpolate,3,200,200,white,draw_parallelogram,15673.png
0.49,0.5,0.26,0.13,37.5,black,90.0,interpolate,2,200,200,white,draw_parallelogram,15674.png
0.45,0.46,0.42,0.18,45.0,black,20.0,interpolate,3,200,200,white,draw_parallelogram,15675.png
0.5,0.49,0.26,0.16,30.0,black,85.0,interpolate,1,200,200,white,draw_parallelogram,15676.png
0.5,0.54,0.2,0.18,37.5,black,145.0,interpolate,1,200,200,white,draw_parallelogram,15677.png
0.54,0.46,0.31,0.18,7.5,black,75.0,interpolate,1,200,200,white,draw_parallelogram,15678.png
0.46,0.52,0.26,0.18,0.0,black,95.0,interpolate,1,200,200,white,draw_parallelogram,15679.png
0.53,0.52,0.37,0.15,22.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,15680.png
0.47,0.47,0.2,0.1,7.5,black,175.0,interpolate,3,200,200,white,draw_parallelogram,15681.png
0.5,0.54,0.2,0.18,22.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,15682.png
0.5,0.49,0.37,0.15,30.0,black,5.0,interpolate,2,200,200,white,draw_parallelogram,15683.png
0.52,0.5,0.31,0.15,22.5,black,35.0,interpolate,1,200,200,white,draw_parallelogram,15684.png
0.47,0.46,0.31,0.13,45.0,black,80.0,interpolate,3,200,200,white,draw_parallelogram,15685.png
0.45,0.47,0.2,0.18,30.0,black,85.0,interpolate,2,200,200,white,draw_parallelogram,15686.png
0.51,0.48,0.42,0.16,7.5,black,165.0,interpolate,3,200,200,white,draw_parallelogram,15687.png
0.51,0.47,0.48,0.16,30.0,black,160.0,interpolate,1,200,200,white,draw_parallelogram,15688.png
0.54,0.49,0.31,0.1,7.5,black,45.0,interpolate,1,200,200,white,draw_parallelogram,15689.png
0.55,0.54,0.37,0.1,7.5,black,45.0,interpolate,1,200,200,white,draw_parallelogram,15690.png
0.46,0.48,0.48,0.13,7.5,black,105.0,interpolate,3,200,200,white,draw_parallelogram,15691.png
0.48,0.51,0.26,0.18,0.0,black,70.0,interpolate,3,200,200,white,draw_parallelogram,15692.png
0.53,0.52,0.31,0.15,30.0,black,160.0,interpolate,2,200,200,white,draw_parallelogram,15693.png
0.55,0.54,0.26,0.15,0.0,black,75.0,interpolate,1,200,200,white,draw_parallelogram,15694.png
0.49,0.53,0.2,0.18,22.5,black,145.0,interpolate,1,200,200,white,draw_parallelogram,15695.png
0.46,0.47,0.37,0.18,30.0,black,175.0,interpolate,2,200,200,white,draw_parallelogram,15696.png
0.52,0.51,0.37,0.13,45.0,black,25.0,interpolate,3,200,200,white,draw_parallelogram,15697.png
0.46,0.48,0.48,0.1,37.5,black,10.0,interpolate,2,200,200,white,draw_parallelogram,15698.png
0.54,0.52,0.2,0.16,0.0,black,25.0,interpolate,3,200,200,white,draw_parallelogram,15699.png
0.53,0.51,0.37,0.15,37.5,black,145.0,interpolate,1,200,200,white,draw_parallelogram,15700.png
0.46,0.46,0.31,0.15,30.0,black,70.0,interpolate,2,200,200,white,draw_parallelogram,15701.png
0.55,0.52,0.48,0.1,30.0,black,90.0,interpolate,1,200,200,white,draw_parallelogram,15702.png
0.53,0.46,0.48,0.16,7.5,black,75.0,interpolate,1,200,200,white,draw_parallelogram,15703.png
0.48,0.52,0.31,0.16,15.0,black,10.0,interpolate,3,200,200,white,draw_parallelogram,15704.png
0.52,0.51,0.31,0.16,0.0,black,150.0,interpolate,3,200,200,white,draw_parallelogram,15705.png
0.52,0.52,0.37,0.18,37.5,black,90.0,interpolate,1,200,200,white,draw_parallelogram,15706.png
0.47,0.49,0.42,0.1,45.0,black,145.0,interpolate,1,200,200,white,draw_parallelogram,15707.png
0.48,0.49,0.37,0.15,15.0,black,100.0,interpolate,1,200,200,white,draw_parallelogram,15708.png
0.45,0.46,0.31,0.16,30.0,black,20.0,interpolate,2,200,200,white,draw_parallelogram,15709.png
0.55,0.54,0.48,0.13,30.0,black,50.0,interpolate,1,200,200,white,draw_parallelogram,15710.png
0.53,0.5,0.26,0.12,0.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,15711.png
0.51,0.54,0.2,0.12,0.0,black,75.0,interpolate,3,200,200,white,draw_parallelogram,15712.png
0.49,0.47,0.48,0.16,30.0,black,35.0,interpolate,3,200,200,white,draw_parallelogram,15713.png
0.5,0.48,0.31,0.15,37.5,black,45.0,interpolate,1,200,200,white,draw_parallelogram,15714.png
0.55,0.49,0.31,0.13,22.5,black,15.0,interpolate,3,200,200,white,draw_parallelogram,15715.png
0.5,0.52,0.42,0.18,0.0,black,70.0,interpolate,2,200,200,white,draw_parallelogram,15716.png
0.51,0.48,0.42,0.1,45.0,black,105.0,interpolate,3,200,200,white,draw_parallelogram,15717.png
0.46,0.55,0.37,0.1,0.0,black,175.0,interpolate,3,200,200,white,draw_parallelogram,15718.png
0.54,0.49,0.31,0.1,7.5,black,35.0,interpolate,3,200,200,white,draw_parallelogram,15719.png
0.49,0.53,0.42,0.15,15.0,black,5.0,interpolate,1,200,200,white,draw_parallelogram,15720.png
0.52,0.45,0.48,0.12,45.0,black,70.0,interpolate,1,200,200,white,draw_parallelogram,15721.png
0.47,0.52,0.31,0.1,0.0,black,15.0,interpolate,2,200,200,white,draw_parallelogram,15722.png
0.46,0.45,0.31,0.13,30.0,black,5.0,interpolate,1,200,200,white,draw_parallelogram,15723.png
0.45,0.51,0.42,0.1,7.5,black,55.0,interpolate,2,200,200,white,draw_parallelogram,15724.png
0.53,0.52,0.48,0.16,7.5,black,25.0,interpolate,1,200,200,white,draw_parallelogram,15725.png
0.52,0.52,0.31,0.18,7.5,black,80.0,interpolate,3,200,200,white,draw_parallelogram,15726.png
0.47,0.47,0.48,0.15,45.0,black,60.0,interpolate,1,200,200,white,draw_parallelogram,15727.png
0.52,0.5,0.48,0.13,7.5,black,60.0,interpolate,1,200,200,white,draw_parallelogram,15728.png
0.48,0.49,0.31,0.16,15.0,black,95.0,interpolate,1,200,200,white,draw_parallelogram,15729.png
0.5,0.52,0.31,0.12,15.0,black,15.0,interpolate,3,200,200,white,draw_parallelogram,15730.png
0.51,0.52,0.42,0.12,22.5,black,140.0,interpolate,3,200,200,white,draw_parallelogram,15731.png
0.46,0.52,0.48,0.15,22.5,black,35.0,interpolate,1,200,200,white,draw_parallelogram,15732.png
0.52,0.53,0.42,0.15,7.5,black,95.0,interpolate,2,200,200,white,draw_parallelogram,15733.png
0.55,0.45,0.48,0.12,45.0,black,160.0,interpolate,3,200,200,white,draw_parallelogram,15734.png
0.47,0.45,0.2,0.13,30.0,black,35.0,interpolate,1,200,200,white,draw_parallelogram,15735.png
0.51,0.53,0.26,0.18,0.0,black,50.0,interpolate,3,200,200,white,draw_parallelogram,15736.png
0.49,0.54,0.26,0.15,37.5,black,75.0,interpolate,3,200,200,white,draw_parallelogram,15737.png
0.54,0.49,0.48,0.16,30.0,black,10.0,interpolate,1,200,200,white,draw_parallelogram,15738.png
0.55,0.5,0.31,0.18,7.5,black,20.0,interpolate,2,200,200,white,draw_parallelogram,15739.png
0.45,0.48,0.42,0.13,15.0,black,110.0,interpolate,2,200,200,white,draw_parallelogram,15740.png
0.5,0.47,0.42,0.15,37.5,black,135.0,interpolate,3,200,200,white,draw_parallelogram,15741.png
0.54,0.45,0.2,0.18,15.0,black,0.0,interpolate,1,200,200,white,draw_parallelogram,15742.png
0.49,0.51,0.37,0.13,7.5,black,175.0,interpolate,2,200,200,white,draw_parallelogram,15743.png
0.47,0.55,0.37,0.15,15.0,black,160.0,interpolate,3,200,200,white,draw_parallelogram,15744.png
0.55,0.49,0.31,0.15,22.5,black,15.0,interpolate,2,200,200,white,draw_parallelogram,15745.png
0.54,0.47,0.31,0.18,30.0,black,15.0,interpolate,2,200,200,white,draw_parallelogram,15746.png
0.48,0.5,0.37,0.12,15.0,black,15.0,interpolate,2,200,200,white,draw_parallelogram,15747.png
0.48,0.45,0.42,0.12,22.5,black,25.0,interpolate,3,200,200,white,draw_parallelogram,15748.png
0.47,0.52,0.42,0.1,30.0,black,15.0,interpolate,3,200,200,white,draw_parallelogram,15749.png
0.51,0.54,0.48,0.18,15.0,black,90.0,interpolate,2,200,200,white,draw_parallelogram,15750.png
0.46,0.46,0.37,0.1,22.5,black,90.0,interpolate,3,200,200,white,draw_parallelogram,15751.png
0.49,0.55,0.26,0.15,45.0,black,55.0,interpolate,2,200,200,white,draw_parallelogram,15752.png
0.53,0.49,0.2,0.18,0.0,black,20.0,interpolate,2,200,200,white,draw_parallelogram,15753.png
0.48,0.49,0.31,0.12,15.0,black,45.0,interpolate,2,200,200,white,draw_parallelogram,15754.png
0.53,0.52,0.26,0.13,30.0,black,150.0,interpolate,1,200,200,white,draw_parallelogram,15755.png
0.46,0.49,0.31,0.1,15.0,black,45.0,interpolate,1,200,200,white,draw_parallelogram,15756.png
0.55,0.53,0.2,0.12,37.5,black,80.0,interpolate,1,200,200,white,draw_parallelogram,15757.png
0.48,0.5,0.42,0.15,15.0,black,55.0,interpolate,1,200,200,white,draw_parallelogram,15758.png
0.55,0.45,0.2,0.16,7.5,black,40.0,interpolate,1,200,200,white,draw_parallelogram,15759.png
0.45,0.55,0.37,0.15,45.0,black,5.0,interpolate,2,200,200,white,draw_parallelogram,15760.png
0.52,0.55,0.2,0.12,0.0,black,110.0,interpolate,1,200,200,white,draw_parallelogram,15761.png
0.47,0.45,0.37,0.15,30.0,black,150.0,interpolate,2,200,200,white,draw_parallelogram,15762.png
0.49,0.54,0.42,0.1,7.5,black,65.0,interpolate,1,200,200,white,draw_parallelogram,15763.png
0.53,0.45,0.42,0.15,30.0,black,160.0,interpolate,1,200,200,white,draw_parallelogram,15764.png
0.45,0.52,0.31,0.18,30.0,black,105.0,interpolate,2,200,200,white,draw_parallelogram,15765.png
0.55,0.46,0.31,0.13,7.5,black,110.0,interpolate,2,200,200,white,draw_parallelogram,15766.png
0.52,0.54,0.26,0.16,15.0,black,20.0,interpolate,3,200,200,white,draw_parallelogram,15767.png
0.55,0.45,0.26,0.13,45.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,15768.png
0.45,0.47,0.37,0.13,7.5,black,175.0,interpolate,3,200,200,white,draw_parallelogram,15769.png
0.55,0.48,0.48,0.18,37.5,black,40.0,interpolate,1,200,200,white,draw_parallelogram,15770.png
0.5,0.45,0.37,0.15,30.0,black,85.0,interpolate,3,200,200,white,draw_parallelogram,15771.png
0.47,0.5,0.26,0.12,15.0,black,35.0,interpolate,3,200,200,white,draw_parallelogram,15772.png
0.5,0.46,0.31,0.1,37.5,black,15.0,interpolate,3,200,200,white,draw_parallelogram,15773.png
0.49,0.49,0.2,0.13,45.0,black,35.0,interpolate,1,200,200,white,draw_parallelogram,15774.png
0.53,0.51,0.26,0.18,30.0,black,60.0,interpolate,1,200,200,white,draw_parallelogram,15775.png
0.54,0.53,0.37,0.1,45.0,black,125.0,interpolate,1,200,200,white,draw_parallelogram,15776.png
0.46,0.53,0.42,0.13,15.0,black,150.0,interpolate,1,200,200,white,draw_parallelogram,15777.png
0.47,0.49,0.42,0.15,7.5,black,90.0,interpolate,2,200,200,white,draw_parallelogram,15778.png
0.5,0.54,0.26,0.1,30.0,black,115.0,interpolate,3,200,200,white,draw_parallelogram,15779.png
0.53,0.53,0.26,0.13,0.0,black,10.0,interpolate,2,200,200,white,draw_parallelogram,15780.png
0.51,0.54,0.26,0.16,30.0,black,30.0,interpolate,3,200,200,white,draw_parallelogram,15781.png
0.54,0.49,0.26,0.13,45.0,black,15.0,interpolate,3,200,200,white,draw_parallelogram,15782.png
0.51,0.45,0.37,0.1,7.5,black,50.0,interpolate,1,200,200,white,draw_parallelogram,15783.png
0.5,0.5,0.2,0.16,15.0,black,65.0,interpolate,3,200,200,white,draw_parallelogram,15784.png
0.5,0.47,0.26,0.16,30.0,black,30.0,interpolate,2,200,200,white,draw_parallelogram,15785.png
0.52,0.5,0.42,0.12,30.0,black,45.0,interpolate,3,200,200,white,draw_parallelogram,15786.png
0.54,0.54,0.48,0.12,22.5,black,90.0,interpolate,2,200,200,white,draw_parallelogram,15787.png
0.54,0.54,0.2,0.15,15.0,black,35.0,interpolate,3,200,200,white,draw_parallelogram,15788.png
0.54,0.55,0.31,0.12,45.0,black,125.0,interpolate,1,200,200,white,draw_parallelogram,15789.png
0.48,0.55,0.48,0.16,45.0,black,60.0,interpolate,1,200,200,white,draw_parallelogram,15790.png
0.51,0.51,0.2,0.12,45.0,black,50.0,interpolate,1,200,200,white,draw_parallelogram,15791.png
0.52,0.52,0.42,0.16,15.0,black,15.0,interpolate,1,200,200,white,draw_parallelogram,15792.png
0.49,0.53,0.48,0.18,30.0,black,155.0,interpolate,3,200,200,white,draw_parallelogram,15793.png
0.55,0.51,0.37,0.12,45.0,black,5.0,interpolate,2,200,200,white,draw_parallelogram,15794.png
0.5,0.55,0.2,0.18,45.0,black,0.0,interpolate,2,200,200,white,draw_parallelogram,15795.png
0.55,0.53,0.42,0.18,37.5,black,55.0,interpolate,3,200,200,white,draw_parallelogram,15796.png
0.54,0.51,0.42,0.16,45.0,black,170.0,interpolate,1,200,200,white,draw_parallelogram,15797.png
0.55,0.52,0.31,0.1,7.5,black,35.0,interpolate,1,200,200,white,draw_parallelogram,15798.png
0.52,0.51,0.42,0.18,37.5,black,145.0,interpolate,3,200,200,white,draw_parallelogram,15799.png
0.52,0.52,0.31,0.15,0.0,black,10.0,interpolate,2,200,200,white,draw_parallelogram,15800.png
0.45,0.49,0.42,0.15,22.5,black,50.0,interpolate,2,200,200,white,draw_parallelogram,15801.png
0.45,0.52,0.2,0.18,7.5,black,130.0,interpolate,3,200,200,white,draw_parallelogram,15802.png
0.54,0.49,0.42,0.15,30.0,black,15.0,interpolate,3,200,200,white,draw_parallelogram,15803.png
0.5,0.46,0.42,0.13,7.5,black,175.0,interpolate,1,200,200,white,draw_parallelogram,15804.png
0.54,0.52,0.37,0.16,30.0,black,20.0,interpolate,1,200,200,white,draw_parallelogram,15805.png
0.45,0.45,0.26,0.16,37.5,black,10.0,interpolate,3,200,200,white,draw_parallelogram,15806.png
0.47,0.54,0.31,0.16,7.5,black,125.0,interpolate,1,200,200,white,draw_parallelogram,15807.png
0.46,0.55,0.26,0.1,45.0,black,45.0,interpolate,1,200,200,white,draw_parallelogram,15808.png
0.49,0.45,0.42,0.18,15.0,black,65.0,interpolate,3,200,200,white,draw_parallelogram,15809.png
0.52,0.47,0.26,0.16,37.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,15810.png
0.52,0.53,0.42,0.13,7.5,black,130.0,interpolate,3,200,200,white,draw_parallelogram,15811.png
0.48,0.5,0.2,0.18,0.0,black,50.0,interpolate,3,200,200,white,draw_parallelogram,15812.png
0.55,0.46,0.26,0.13,0.0,black,150.0,interpolate,1,200,200,white,draw_parallelogram,15813.png
0.46,0.47,0.2,0.13,0.0,black,165.0,interpolate,2,200,200,white,draw_parallelogram,15814.png
0.48,0.52,0.48,0.18,37.5,black,170.0,interpolate,3,200,200,white,draw_parallelogram,15815.png
0.48,0.52,0.2,0.13,37.5,black,80.0,interpolate,2,200,200,white,draw_parallelogram,15816.png
0.45,0.47,0.26,0.13,7.5,black,35.0,interpolate,2,200,200,white,draw_parallelogram,15817.png
0.55,0.49,0.26,0.15,30.0,black,120.0,interpolate,2,200,200,white,draw_parallelogram,15818.png
0.5,0.48,0.26,0.15,15.0,black,170.0,interpolate,3,200,200,white,draw_parallelogram,15819.png
0.5,0.49,0.2,0.13,15.0,black,95.0,interpolate,1,200,200,white,draw_parallelogram,15820.png
0.53,0.49,0.48,0.15,30.0,black,55.0,interpolate,2,200,200,white,draw_parallelogram,15821.png
0.45,0.47,0.37,0.12,30.0,black,170.0,interpolate,1,200,200,white,draw_parallelogram,15822.png
0.47,0.53,0.48,0.15,37.5,black,0.0,interpolate,2,200,200,white,draw_parallelogram,15823.png
0.54,0.55,0.26,0.16,7.5,black,155.0,interpolate,2,200,200,white,draw_parallelogram,15824.png
0.47,0.54,0.48,0.15,15.0,black,85.0,interpolate,2,200,200,white,draw_parallelogram,15825.png
0.49,0.5,0.2,0.16,22.5,black,45.0,interpolate,3,200,200,white,draw_parallelogram,15826.png
0.48,0.51,0.2,0.12,15.0,black,75.0,interpolate,1,200,200,white,draw_parallelogram,15827.png
0.49,0.47,0.26,0.12,37.5,black,160.0,interpolate,1,200,200,white,draw_parallelogram,15828.png
0.46,0.46,0.31,0.18,37.5,black,75.0,interpolate,3,200,200,white,draw_parallelogram,15829.png
0.53,0.52,0.2,0.13,37.5,black,35.0,interpolate,2,200,200,white,draw_parallelogram,15830.png
0.52,0.51,0.31,0.13,37.5,black,125.0,interpolate,3,200,200,white,draw_parallelogram,15831.png
0.55,0.45,0.37,0.12,15.0,black,45.0,interpolate,1,200,200,white,draw_parallelogram,15832.png
0.45,0.51,0.48,0.12,7.5,black,170.0,interpolate,1,200,200,white,draw_parallelogram,15833.png
0.49,0.52,0.48,0.15,45.0,black,40.0,interpolate,2,200,200,white,draw_parallelogram,15834.png
0.47,0.54,0.31,0.1,22.5,black,155.0,interpolate,3,200,200,white,draw_parallelogram,15835.png
0.45,0.49,0.31,0.16,0.0,black,170.0,interpolate,3,200,200,white,draw_parallelogram,15836.png
0.49,0.48,0.48,0.15,22.5,black,35.0,interpolate,3,200,200,white,draw_parallelogram,15837.png
0.48,0.55,0.48,0.13,0.0,black,25.0,interpolate,3,200,200,white,draw_parallelogram,15838.png
0.55,0.54,0.48,0.1,45.0,black,95.0,interpolate,2,200,200,white,draw_parallelogram,15839.png
0.54,0.47,0.42,0.15,22.5,black,170.0,interpolate,2,200,200,white,draw_parallelogram,15840.png
0.45,0.51,0.37,0.15,22.5,black,85.0,interpolate,3,200,200,white,draw_parallelogram,15841.png
0.53,0.54,0.26,0.16,37.5,black,165.0,interpolate,3,200,200,white,draw_parallelogram,15842.png
0.46,0.49,0.2,0.18,45.0,black,65.0,interpolate,1,200,200,white,draw_parallelogram,15843.png
0.49,0.46,0.26,0.18,7.5,black,85.0,interpolate,2,200,200,white,draw_parallelogram,15844.png
0.47,0.48,0.31,0.18,0.0,black,150.0,interpolate,1,200,200,white,draw_parallelogram,15845.png
0.51,0.45,0.2,0.1,15.0,black,135.0,interpolate,3,200,200,white,draw_parallelogram,15846.png
0.49,0.52,0.2,0.18,30.0,black,145.0,interpolate,3,200,200,white,draw_parallelogram,15847.png
0.5,0.51,0.31,0.12,7.5,black,145.0,interpolate,3,200,200,white,draw_parallelogram,15848.png
0.51,0.53,0.48,0.1,22.5,black,145.0,interpolate,2,200,200,white,draw_parallelogram,15849.png
0.45,0.5,0.37,0.13,45.0,black,145.0,interpolate,3,200,200,white,draw_parallelogram,15850.png
0.51,0.5,0.48,0.18,22.5,black,90.0,interpolate,2,200,200,white,draw_parallelogram,15851.png
0.45,0.54,0.31,0.16,22.5,black,90.0,interpolate,2,200,200,white,draw_parallelogram,15852.png
0.51,0.49,0.42,0.13,22.5,black,160.0,interpolate,1,200,200,white,draw_parallelogram,15853.png
0.51,0.46,0.48,0.15,45.0,black,105.0,interpolate,2,200,200,white,draw_parallelogram,15854.png
0.49,0.45,0.42,0.13,30.0,black,110.0,interpolate,1,200,200,white,draw_parallelogram,15855.png
0.48,0.53,0.48,0.13,22.5,black,45.0,interpolate,3,200,200,white,draw_parallelogram,15856.png
0.49,0.54,0.26,0.18,15.0,black,125.0,interpolate,1,200,200,white,draw_parallelogram,15857.png
0.53,0.46,0.37,0.13,45.0,black,65.0,interpolate,3,200,200,white,draw_parallelogram,15858.png
0.49,0.46,0.26,0.12,37.5,black,175.0,interpolate,2,200,200,white,draw_parallelogram,15859.png
0.48,0.5,0.2,0.15,37.5,black,115.0,interpolate,1,200,200,white,draw_parallelogram,15860.png
0.45,0.53,0.37,0.15,0.0,black,105.0,interpolate,2,200,200,white,draw_parallelogram,15861.png
0.55,0.46,0.42,0.13,15.0,black,100.0,interpolate,2,200,200,white,draw_parallelogram,15862.png
0.48,0.53,0.48,0.15,45.0,black,135.0,interpolate,2,200,200,white,draw_parallelogram,15863.png
0.46,0.48,0.42,0.16,45.0,black,120.0,interpolate,1,200,200,white,draw_parallelogram,15864.png
0.47,0.53,0.42,0.16,22.5,black,60.0,interpolate,1,200,200,white,draw_parallelogram,15865.png
0.53,0.49,0.37,0.1,7.5,black,150.0,interpolate,1,200,200,white,draw_parallelogram,15866.png
