x,y,radius,n_points,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.54,0.5,0.4,7,black,240.0,,0,64,64,white,draw_polygon,8227.png
0.55,0.48,0.3,7,black,150.0,,0,64,64,white,draw_polygon,8228.png
0.48,0.48,0.4,4,black,0.0,,0,64,64,white,draw_polygon,8229.png
0.49,0.5,0.45,4,black,240.0,,0,64,64,white,draw_polygon,8230.png
0.53,0.48,0.15,4,black,120.0,,0,64,64,white,draw_polygon,8231.png
0.53,0.46,0.35,6,black,0.0,,0,64,64,white,draw_polygon,8232.png
0.52,0.52,0.45,6,black,210.0,,0,64,64,white,draw_polygon,8233.png
0.5,0.55,0.35,7,black,0.0,,0,64,64,white,draw_polygon,8234.png
0.53,0.46,0.35,3,black,270.0,,0,64,64,white,draw_polygon,8235.png
0.46,0.51,0.35,6,black,180.0,,0,64,64,white,draw_polygon,8236.png
0.47,0.52,0.45,4,black,90.0,,0,64,64,white,draw_polygon,8237.png
0.46,0.55,0.15,3,black,90.0,,0,64,64,white,draw_polygon,8238.png
0.47,0.52,0.1,4,black,60.0,,0,64,64,white,draw_polygon,8239.png
0.51,0.46,0.15,5,black,120.0,,0,64,64,white,draw_polygon,8240.png
0.47,0.51,0.45,5,black,60.0,,0,64,64,white,draw_polygon,8241.png
0.49,0.53,0.1,4,black,90.0,,0,64,64,white,draw_polygon,8242.png
0.47,0.5,0.15,6,black,0.0,,0,64,64,white,draw_polygon,8243.png
0.49,0.5,0.2,6,black,120.0,,0,64,64,white,draw_polygon,8244.png
0.47,0.55,0.25,7,black,240.0,,0,64,64,white,draw_polygon,8245.png
0.47,0.55,0.1,6,black,0.0,,0,64,64,white,draw_polygon,8246.png
0.52,0.46,0.35,7,black,60.0,,0,64,64,white,draw_polygon,8247.png
0.49,0.48,0.25,4,black,60.0,,0,64,64,white,draw_polygon,8248.png
0.5,0.54,0.3,3,black,120.0,,0,64,64,white,draw_polygon,8249.png
0.52,0.55,0.45,7,black,120.0,,0,64,64,white,draw_polygon,8250.png
0.52,0.5,0.4,6,black,90.0,,0,64,64,white,draw_polygon,8251.png
0.53,0.5,0.2,4,black,270.0,,0,64,64,white,draw_polygon,8252.png
0.45,0.51,0.4,5,black,330.0,,0,64,64,white,draw_polygon,8253.png
0.55,0.5,0.15,7,black,30.0,,0,64,64,white,draw_polygon,8254.png
0.45,0.46,0.25,6,black,90.0,,0,64,64,white,draw_polygon,8255.png
0.48,0.5,0.25,5,black,330.0,,0,64,64,white,draw_polygon,8256.png
0.45,0.51,0.25,4,black,90.0,,0,64,64,white,draw_polygon,8257.png
0.46,0.53,0.4,7,black,270.0,,0,64,64,white,draw_polygon,8258.png
0.52,0.51,0.4,4,black,240.0,,0,64,64,white,draw_polygon,8259.png
0.46,0.46,0.45,4,black,60.0,,0,64,64,white,draw_polygon,8260.png
0.5,0.45,0.2,5,black,0.0,,0,64,64,white,draw_polygon,8261.png
0.46,0.5,0.35,6,black,210.0,,0,64,64,white,draw_polygon,8262.png
0.46,0.54,0.1,5,black,90.0,,0,64,64,white,draw_polygon,8263.png
0.48,0.53,0.45,6,black,300.0,,0,64,64,white,draw_polygon,8264.png
0.46,0.49,0.35,6,black,330.0,,0,64,64,white,draw_polygon,8265.png
0.52,0.54,0.25,7,black,270.0,,0,64,64,white,draw_polygon,8266.png
0.52,0.55,0.2,7,black,180.0,,0,64,64,white,draw_polygon,8267.png
0.54,0.55,0.35,3,black,270.0,,0,64,64,white,draw_polygon,8268.png
0.52,0.54,0.4,4,black,90.0,,0,64,64,white,draw_polygon,8269.png
0.54,0.51,0.3,5,black,0.0,,0,64,64,white,draw_polygon,8270.png
0.45,0.53,0.15,5,black,210.0,,0,64,64,white,draw_polygon,8271.png
0.46,0.47,0.35,3,black,120.0,,0,64,64,white,draw_polygon,8272.png
0.49,0.45,0.4,7,black,180.0,,0,64,64,white,draw_polygon,8273.png
0.47,0.55,0.2,6,black,180.0,,0,64,64,white,draw_polygon,8274.png
0.48,0.54,0.25,3,black,330.0,,0,64,64,white,draw_polygon,8275.png
0.45,0.54,0.4,7,black,30.0,,0,64,64,white,draw_polygon,8276.png
0.48,0.45,0.4,5,black,30.0,,0,64,64,white,draw_polygon,8277.png
0.46,0.54,0.45,7,black,60.0,,0,64,64,white,draw_polygon,8278.png
0.46,0.5,0.3,4,black,210.0,,0,64,64,white,draw_polygon,8279.png
0.49,0.49,0.4,3,black,0.0,,0,64,64,white,draw_polygon,8280.png
0.48,0.52,0.35,3,black,150.0,,0,64,64,white,draw_polygon,8281.png
0.54,0.54,0.35,6,black,120.0,,0,64,64,white,draw_polygon,8282.png
0.46,0.52,0.2,5,black,180.0,,0,64,64,white,draw_polygon,8283.png
0.48,0.53,0.4,6,black,210.0,,0,64,64,white,draw_polygon,8284.png
0.48,0.46,0.35,6,black,210.0,,0,64,64,white,draw_polygon,8285.png
0.47,0.55,0.2,3,black,240.0,,0,64,64,white,draw_polygon,8286.png
0.5,0.49,0.25,6,black,240.0,,0,64,64,white,draw_polygon,8287.png
0.5,0.51,0.35,7,black,210.0,,0,64,64,white,draw_polygon,8288.png
0.52,0.45,0.4,5,black,240.0,,0,64,64,white,draw_polygon,8289.png
0.5,0.51,0.1,6,black,90.0,,0,64,64,white,draw_polygon,8290.png
0.54,0.53,0.2,3,black,30.0,,0,64,64,white,draw_polygon,8291.png
0.49,0.5,0.2,6,black,330.0,,0,64,64,white,draw_polygon,8292.png
0.55,0.47,0.2,3,black,330.0,,0,64,64,white,draw_polygon,8293.png
0.55,0.47,0.15,6,black,180.0,,0,64,64,white,draw_polygon,8294.png
0.45,0.55,0.3,6,black,240.0,,0,64,64,white,draw_polygon,8295.png
0.45,0.52,0.2,7,black,150.0,,0,64,64,white,draw_polygon,8296.png
0.52,0.47,0.1,4,black,30.0,,0,64,64,white,draw_polygon,8297.png
0.49,0.54,0.4,5,black,180.0,,0,64,64,white,draw_polygon,8298.png
0.53,0.52,0.4,7,black,210.0,,0,64,64,white,draw_polygon,8299.png
0.47,0.5,0.45,6,black,30.0,,0,64,64,white,draw_polygon,8300.png
0.48,0.5,0.3,6,black,120.0,,0,64,64,white,draw_polygon,8301.png
0.52,0.49,0.45,7,black,0.0,,0,64,64,white,draw_polygon,8302.png
0.49,0.5,0.35,6,black,60.0,,0,64,64,white,draw_polygon,8303.png
0.47,0.47,0.3,4,black,330.0,,0,64,64,white,draw_polygon,8304.png
0.49,0.51,0.25,7,black,180.0,,0,64,64,white,draw_polygon,8305.png
0.45,0.45,0.25,6,black,270.0,,0,64,64,white,draw_polygon,8306.png
0.53,0.49,0.2,6,black,330.0,,0,64,64,white,draw_polygon,8307.png
0.48,0.51,0.45,4,black,0.0,,0,64,64,white,draw_polygon,8308.png
0.53,0.45,0.35,6,black,210.0,,0,64,64,white,draw_polygon,8309.png
0.52,0.53,0.45,6,black,30.0,,0,64,64,white,draw_polygon,8310.png
0.52,0.55,0.15,3,black,150.0,,0,64,64,white,draw_polygon,8311.png
0.53,0.48,0.45,3,black,330.0,,0,64,64,white,draw_polygon,8312.png
0.53,0.46,0.1,6,black,90.0,,0,64,64,white,draw_polygon,8313.png
0.54,0.46,0.2,4,black,270.0,,0,64,64,white,draw_polygon,8314.png
0.52,0.54,0.35,4,black,150.0,,0,64,64,white,draw_polygon,8315.png
0.54,0.45,0.45,6,black,150.0,,0,64,64,white,draw_polygon,8316.png
0.53,0.51,0.35,3,black,0.0,,0,64,64,white,draw_polygon,8317.png
0.48,0.52,0.25,7,black,240.0,,0,64,64,white,draw_polygon,8318.png
0.48,0.52,0.2,7,black,330.0,,0,64,64,white,draw_polygon,8319.png
0.51,0.52,0.3,5,black,240.0,,0,64,64,white,draw_polygon,8320.png
0.54,0.53,0.15,6,black,0.0,,0,64,64,white,draw_polygon,8321.png
0.45,0.52,0.35,7,black,150.0,,0,64,64,white,draw_polygon,8322.png
0.47,0.51,0.15,4,black,210.0,,0,64,64,white,draw_polygon,8323.png
0.47,0.45,0.2,7,black,120.0,,0,64,64,white,draw_polygon,8324.png
0.52,0.46,0.2,6,black,210.0,,0,64,64,white,draw_polygon,8325.png
0.55,0.54,0.45,4,black,150.0,,0,64,64,white,draw_polygon,8326.png
0.51,0.47,0.25,3,black,210.0,,0,64,64,white,draw_polygon,8327.png
0.51,0.45,0.4,3,black,60.0,,0,64,64,white,draw_polygon,8328.png
0.52,0.55,0.1,6,black,90.0,,0,64,64,white,draw_polygon,8329.png
0.48,0.5,0.2,3,black,300.0,,0,64,64,white,draw_polygon,8330.png
0.52,0.55,0.1,6,black,150.0,,0,64,64,white,draw_polygon,8331.png
0.51,0.48,0.45,7,black,300.0,,0,64,64,white,draw_polygon,8332.png
0.45,0.5,0.35,4,black,90.0,,0,64,64,white,draw_polygon,8333.png
0.52,0.47,0.45,3,black,120.0,,0,64,64,white,draw_polygon,8334.png
0.45,0.55,0.3,7,black,90.0,,0,64,64,white,draw_polygon,8335.png
0.49,0.55,0.25,4,black,120.0,,0,64,64,white,draw_polygon,8336.png
0.49,0.48,0.4,7,black,270.0,,0,64,64,white,draw_polygon,8337.png
0.49,0.48,0.3,7,black,210.0,,0,64,64,white,draw_polygon,8338.png
0.53,0.45,0.35,3,black,180.0,,0,64,64,white,draw_polygon,8339.png
0.53,0.52,0.35,3,black,240.0,,0,64,64,white,draw_polygon,8340.png
0.54,0.51,0.35,5,black,60.0,,0,64,64,white,draw_polygon,8341.png
0.45,0.48,0.1,6,black,150.0,,0,64,64,white,draw_polygon,8342.png
0.47,0.46,0.25,3,black,120.0,,0,64,64,white,draw_polygon,8343.png
0.46,0.47,0.15,5,black,90.0,,0,64,64,white,draw_polygon,8344.png
0.52,0.5,0.25,6,black,90.0,,0,64,64,white,draw_polygon,8345.png
0.46,0.55,0.1,6,black,300.0,,0,64,64,white,draw_polygon,8346.png
0.52,0.53,0.4,4,black,180.0,,0,64,64,white,draw_polygon,8347.png
0.46,0.48,0.1,6,black,90.0,,0,64,64,white,draw_polygon,8348.png
0.45,0.47,0.15,7,black,270.0,,0,64,64,white,draw_polygon,8349.png
0.5,0.53,0.1,5,black,240.0,,0,64,64,white,draw_polygon,8350.png
0.49,0.48,0.2,7,black,0.0,,0,64,64,white,draw_polygon,8351.png
0.46,0.51,0.35,4,black,150.0,,0,64,64,white,draw_polygon,8352.png
0.45,0.47,0.2,6,black,270.0,,0,64,64,white,draw_polygon,8353.png
0.46,0.48,0.45,7,black,30.0,,0,64,64,white,draw_polygon,8354.png
0.54,0.52,0.1,3,black,330.0,,0,64,64,white,draw_polygon,8355.png
0.48,0.5,0.35,4,black,210.0,,0,64,64,white,draw_polygon,8356.png
0.47,0.55,0.45,7,black,120.0,,0,64,64,white,draw_polygon,8357.png
0.49,0.49,0.45,7,black,60.0,,0,64,64,white,draw_polygon,8358.png
0.47,0.5,0.4,3,black,150.0,,0,64,64,white,draw_polygon,8359.png
0.46,0.52,0.3,6,black,90.0,,0,64,64,white,draw_polygon,8360.png
0.5,0.48,0.25,3,black,150.0,,0,64,64,white,draw_polygon,8361.png
0.45,0.49,0.25,6,black,300.0,,0,64,64,white,draw_polygon,8362.png
0.46,0.52,0.35,6,black,240.0,,0,64,64,white,draw_polygon,8363.png
0.48,0.46,0.35,4,black,240.0,,0,64,64,white,draw_polygon,8364.png
0.51,0.46,0.35,3,black,60.0,,0,64,64,white,draw_polygon,8365.png
0.52,0.52,0.4,5,black,270.0,,0,64,64,white,draw_polygon,8366.png
0.5,0.48,0.4,4,black,180.0,,0,64,64,white,draw_polygon,8367.png
0.45,0.46,0.3,3,black,270.0,,0,64,64,white,draw_polygon,8368.png
0.47,0.51,0.3,3,black,180.0,,0,64,64,white,draw_polygon,8369.png
0.54,0.53,0.25,5,black,240.0,,0,64,64,white,draw_polygon,8370.png
0.48,0.54,0.35,7,black,0.0,,0,64,64,white,draw_polygon,8371.png
0.55,0.55,0.15,7,black,90.0,,0,64,64,white,draw_polygon,8372.png
0.54,0.49,0.45,4,black,270.0,,0,64,64,white,draw_polygon,8373.png
0.5,0.49,0.35,3,black,90.0,,0,64,64,white,draw_polygon,8374.png
0.54,0.47,0.25,5,black,180.0,,0,64,64,white,draw_polygon,8375.png
0.47,0.52,0.3,7,black,0.0,,0,64,64,white,draw_polygon,8376.png
0.54,0.5,0.15,4,black,180.0,,0,64,64,white,draw_polygon,8377.png
0.51,0.52,0.4,6,black,120.0,,0,64,64,white,draw_polygon,8378.png
0.46,0.46,0.45,5,black,60.0,,0,64,64,white,draw_polygon,8379.png
0.45,0.5,0.1,5,black,330.0,,0,64,64,white,draw_polygon,8380.png
0.55,0.47,0.1,5,black,300.0,,0,64,64,white,draw_polygon,8381.png
0.55,0.55,0.1,5,black,0.0,,0,64,64,white,draw_polygon,8382.png
0.53,0.47,0.3,4,black,240.0,,0,64,64,white,draw_polygon,8383.png
0.5,0.52,0.35,4,black,90.0,,0,64,64,white,draw_polygon,8384.png
0.51,0.54,0.2,3,black,120.0,,0,64,64,white,draw_polygon,8385.png
0.55,0.52,0.35,6,black,30.0,,0,64,64,white,draw_polygon,8386.png
0.48,0.52,0.2,7,black,180.0,,0,64,64,white,draw_polygon,8387.png
0.46,0.45,0.1,5,black,150.0,,0,64,64,white,draw_polygon,8388.png
0.54,0.49,0.3,3,black,330.0,,0,64,64,white,draw_polygon,8389.png
0.45,0.51,0.2,4,black,180.0,,0,64,64,white,draw_polygon,8390.png
0.47,0.55,0.1,6,black,30.0,,0,64,64,white,draw_polygon,8391.png
0.5,0.46,0.45,7,black,270.0,,0,64,64,white,draw_polygon,8392.png
0.52,0.47,0.2,6,black,60.0,,0,64,64,white,draw_polygon,8393.png
0.51,0.48,0.15,7,black,180.0,,0,64,64,white,draw_polygon,8394.png
0.45,0.52,0.15,5,black,330.0,,0,64,64,white,draw_polygon,8395.png
0.54,0.49,0.4,4,black,30.0,,0,64,64,white,draw_polygon,8396.png
0.45,0.52,0.35,5,black,180.0,,0,64,64,white,draw_polygon,8397.png
0.53,0.5,0.25,7,black,0.0,,0,64,64,white,draw_polygon,8398.png
0.55,0.47,0.4,3,black,120.0,,0,64,64,white,draw_polygon,8399.png
0.53,0.55,0.15,4,black,300.0,,0,64,64,white,draw_polygon,8400.png
0.5,0.45,0.3,7,black,150.0,,0,64,64,white,draw_polygon,8401.png
0.54,0.45,0.2,4,black,300.0,,0,64,64,white,draw_polygon,8402.png
0.55,0.49,0.1,7,black,120.0,,0,64,64,white,draw_polygon,8403.png
0.51,0.54,0.3,5,black,300.0,,0,64,64,white,draw_polygon,8404.png
0.55,0.46,0.25,6,black,180.0,,0,64,64,white,draw_polygon,8405.png
0.45,0.45,0.4,7,black,270.0,,0,64,64,white,draw_polygon,8406.png
0.55,0.51,0.25,7,black,30.0,,0,64,64,white,draw_polygon,8407.png
0.46,0.49,0.1,5,black,60.0,,0,64,64,white,draw_polygon,8408.png
0.5,0.54,0.35,5,black,300.0,,0,64,64,white,draw_polygon,8409.png
0.54,0.47,0.4,5,black,180.0,,0,64,64,white,draw_polygon,8410.png
0.5,0.55,0.45,6,black,0.0,,0,64,64,white,draw_polygon,8411.png
0.55,0.55,0.35,5,black,240.0,,0,64,64,white,draw_polygon,8412.png
0.55,0.49,0.15,5,black,60.0,,0,64,64,white,draw_polygon,8413.png
0.53,0.54,0.35,5,black,300.0,,0,64,64,white,draw_polygon,8414.png
0.54,0.5,0.3,3,black,90.0,,0,64,64,white,draw_polygon,8415.png
0.47,0.49,0.15,3,black,90.0,,0,64,64,white,draw_polygon,8416.png
0.53,0.48,0.2,4,black,60.0,,0,64,64,white,draw_polygon,8417.png
0.46,0.49,0.4,7,black,270.0,,0,64,64,white,draw_polygon,8418.png
0.47,0.49,0.1,6,black,30.0,,0,64,64,white,draw_polygon,8419.png
0.52,0.53,0.25,6,black,150.0,,0,64,64,white,draw_polygon,8420.png
0.53,0.52,0.35,4,black,0.0,,0,64,64,white,draw_polygon,8421.png
0.48,0.49,0.2,5,black,90.0,,0,64,64,white,draw_polygon,8422.png
0.47,0.49,0.35,7,black,0.0,,0,64,64,white,draw_polygon,8423.png
0.5,0.54,0.4,3,black,300.0,,0,64,64,white,draw_polygon,8424.png
0.51,0.47,0.4,4,black,300.0,,0,64,64,white,draw_polygon,8425.png
0.48,0.53,0.3,3,black,210.0,,0,64,64,white,draw_polygon,8426.png
0.51,0.48,0.2,6,black,270.0,,0,64,64,white,draw_polygon,8427.png
0.52,0.47,0.4,6,black,330.0,,0,64,64,white,draw_polygon,8428.png
0.52,0.46,0.45,3,black,120.0,,0,64,64,white,draw_polygon,8429.png
0.52,0.48,0.4,5,black,150.0,,0,64,64,white,draw_polygon,8430.png
0.45,0.45,0.25,4,black,330.0,,0,64,64,white,draw_polygon,8431.png
0.45,0.5,0.45,4,black,330.0,,0,64,64,white,draw_polygon,8432.png
0.47,0.53,0.45,7,black,270.0,,0,64,64,white,draw_polygon,8433.png
0.45,0.52,0.15,4,black,60.0,,0,64,64,white,draw_polygon,8434.png
0.51,0.45,0.3,4,black,330.0,,0,64,64,white,draw_polygon,8435.png
0.5,0.47,0.15,4,black,90.0,,0,64,64,white,draw_polygon,8436.png
0.5,0.52,0.15,5,black,210.0,,0,64,64,white,draw_polygon,8437.png
0.49,0.48,0.45,3,black,300.0,,0,64,64,white,draw_polygon,8438.png
0.54,0.46,0.45,3,black,150.0,,0,64,64,white,draw_polygon,8439.png
0.51,0.46,0.1,6,black,90.0,,0,64,64,white,draw_polygon,8440.png
0.47,0.49,0.1,5,black,270.0,,0,64,64,white,draw_polygon,8441.png
0.55,0.46,0.45,6,black,90.0,,0,64,64,white,draw_polygon,8442.png
0.54,0.48,0.2,7,black,150.0,,0,64,64,white,draw_polygon,8443.png
0.47,0.53,0.4,6,black,60.0,,0,64,64,white,draw_polygon,8444.png
0.54,0.49,0.25,5,black,300.0,,0,64,64,white,draw_polygon,8445.png
0.47,0.46,0.2,7,black,300.0,,0,64,64,white,draw_polygon,8446.png
0.5,0.47,0.45,5,black,30.0,,0,64,64,white,draw_polygon,8447.png
0.54,0.48,0.35,6,black,210.0,,0,64,64,white,draw_polygon,8448.png
0.53,0.54,0.1,5,black,90.0,,0,64,64,white,draw_polygon,8449.png
0.54,0.51,0.35,7,black,330.0,,0,64,64,white,draw_polygon,8450.png
0.5,0.49,0.2,5,black,300.0,,0,64,64,white,draw_polygon,8451.png
0.47,0.45,0.2,4,black,120.0,,0,64,64,white,draw_polygon,8452.png
0.46,0.47,0.4,7,black,60.0,,0,64,64,white,draw_polygon,8453.png
0.48,0.5,0.1,6,black,0.0,,0,64,64,white,draw_polygon,8454.png
0.49,0.47,0.25,7,black,60.0,,0,64,64,white,draw_polygon,8455.png
0.55,0.48,0.4,7,black,60.0,,0,64,64,white,draw_polygon,8456.png
0.53,0.48,0.2,6,black,270.0,,0,64,64,white,draw_polygon,8457.png
0.53,0.54,0.15,3,black,210.0,,0,64,64,white,draw_polygon,8458.png
0.46,0.5,0.1,3,black,150.0,,0,64,64,white,draw_polygon,8459.png
0.52,0.51,0.45,3,black,270.0,,0,64,64,white,draw_polygon,8460.png
0.52,0.45,0.35,6,black,150.0,,0,64,64,white,draw_polygon,8461.png
0.45,0.51,0.45,6,black,0.0,,0,64,64,white,draw_polygon,8462.png
0.54,0.5,0.1,5,black,60.0,,0,64,64,white,draw_polygon,8463.png
0.54,0.54,0.45,3,black,240.0,,0,64,64,white,draw_polygon,8464.png
0.46,0.48,0.1,6,black,120.0,,0,64,64,white,draw_polygon,8465.png
0.51,0.52,0.15,4,black,120.0,,0,64,64,white,draw_polygon,8466.png
0.49,0.46,0.1,4,black,60.0,,0,64,64,white,draw_polygon,8467.png
0.52,0.46,0.35,6,black,90.0,,0,64,64,white,draw_polygon,8468.png
0.53,0.47,0.25,3,black,30.0,,0,64,64,white,draw_polygon,8469.png
0.47,0.54,0.25,4,black,270.0,,0,64,64,white,draw_polygon,8470.png
0.55,0.45,0.25,6,black,300.0,,0,64,64,white,draw_polygon,8471.png
0.53,0.49,0.3,4,black,60.0,,0,64,64,white,draw_polygon,8472.png
0.5,0.55,0.3,5,black,0.0,,0,64,64,white,draw_polygon,8473.png
0.49,0.49,0.15,4,black,150.0,,0,64,64,white,draw_polygon,8474.png
0.46,0.53,0.2,3,black,180.0,,0,64,64,white,draw_polygon,8475.png
0.46,0.48,0.1,7,black,0.0,,0,64,64,white,draw_polygon,8476.png
0.48,0.5,0.1,4,black,60.0,,0,64,64,white,draw_polygon,8477.png
0.47,0.47,0.1,6,black,90.0,,0,64,64,white,draw_polygon,8478.png
0.55,0.53,0.3,4,black,210.0,,0,64,64,white,draw_polygon,8479.png
0.49,0.55,0.25,7,black,300.0,,0,64,64,white,draw_polygon,8480.png
0.5,0.53,0.2,5,black,330.0,,0,64,64,white,draw_polygon,8481.png
0.5,0.5,0.25,5,black,120.0,,0,64,64,white,draw_polygon,8482.png
0.49,0.54,0.45,6,black,180.0,,0,64,64,white,draw_polygon,8483.png
0.48,0.46,0.3,4,black,0.0,,0,64,64,white,draw_polygon,8484.png
0.45,0.53,0.1,3,black,330.0,,0,64,64,white,draw_polygon,8485.png
0.45,0.54,0.25,7,black,300.0,,0,64,64,white,draw_polygon,8486.png
0.53,0.52,0.3,3,black,30.0,,0,64,64,white,draw_polygon,8487.png
0.5,0.47,0.4,5,black,30.0,,0,64,64,white,draw_polygon,8488.png
0.49,0.52,0.2,7,black,270.0,,0,64,64,white,draw_polygon,8489.png
0.48,0.54,0.25,3,black,90.0,,0,64,64,white,draw_polygon,8490.png
0.45,0.47,0.15,6,black,120.0,,0,64,64,white,draw_polygon,8491.png
0.54,0.49,0.3,5,black,180.0,,0,64,64,white,draw_polygon,8492.png
0.51,0.45,0.4,6,black,60.0,,0,64,64,white,draw_polygon,8493.png
0.54,0.54,0.35,4,black,150.0,,0,64,64,white,draw_polygon,8494.png
0.54,0.51,0.4,7,black,240.0,,0,64,64,white,draw_polygon,8495.png
0.5,0.47,0.45,5,black,120.0,,0,64,64,white,draw_polygon,8496.png
0.47,0.48,0.1,4,black,180.0,,0,64,64,white,draw_polygon,8497.png
0.52,0.55,0.3,3,black,210.0,,0,64,64,white,draw_polygon,8498.png
0.55,0.53,0.2,4,black,30.0,,0,64,64,white,draw_polygon,8499.png
0.47,0.54,0.15,4,black,0.0,,0,64,64,white,draw_polygon,8500.png
0.48,0.53,0.45,4,black,330.0,,0,64,64,white,draw_polygon,8501.png
0.46,0.48,0.3,5,black,270.0,,0,64,64,white,draw_polygon,8502.png
0.46,0.53,0.3,5,black,180.0,,0,64,64,white,draw_polygon,8503.png
0.53,0.48,0.15,6,black,300.0,,0,64,64,white,draw_polygon,8504.png
0.54,0.53,0.4,7,black,90.0,,0,64,64,white,draw_polygon,8505.png
0.48,0.55,0.3,4,black,270.0,,0,64,64,white,draw_polygon,8506.png
0.52,0.52,0.3,5,black,0.0,,0,64,64,white,draw_polygon,8507.png
0.47,0.48,0.2,4,black,330.0,,0,64,64,white,draw_polygon,8508.png
0.55,0.5,0.1,6,black,60.0,,0,64,64,white,draw_polygon,8509.png
0.49,0.49,0.35,5,black,120.0,,0,64,64,white,draw_polygon,8510.png
0.55,0.54,0.15,5,black,240.0,,0,64,64,white,draw_polygon,8511.png
0.49,0.46,0.4,5,black,90.0,,0,64,64,white,draw_polygon,8512.png
0.51,0.45,0.1,6,black,180.0,,0,64,64,white,draw_polygon,8513.png
0.54,0.46,0.2,4,black,210.0,,0,64,64,white,draw_polygon,8514.png
0.52,0.48,0.1,7,black,330.0,,0,64,64,white,draw_polygon,8515.png
0.45,0.52,0.4,3,black,270.0,,0,64,64,white,draw_polygon,8516.png
0.52,0.49,0.45,6,black,330.0,,0,64,64,white,draw_polygon,8517.png
0.47,0.55,0.3,5,black,150.0,,0,64,64,white,draw_polygon,8518.png
0.52,0.46,0.45,6,black,330.0,,0,64,64,white,draw_polygon,8519.png
0.52,0.52,0.1,5,black,240.0,,0,64,64,white,draw_polygon,8520.png
0.52,0.49,0.25,4,black,120.0,,0,64,64,white,draw_polygon,8521.png
0.51,0.49,0.4,3,black,60.0,,0,64,64,white,draw_polygon,8522.png
0.47,0.45,0.4,7,black,240.0,,0,64,64,white,draw_polygon,8523.png
0.53,0.51,0.1,4,black,240.0,,0,64,64,white,draw_polygon,8524.png
0.46,0.46,0.15,4,black,270.0,,0,64,64,white,draw_polygon,8525.png
0.52,0.45,0.2,7,black,270.0,,0,64,64,white,draw_polygon,8526.png
0.5,0.47,0.35,5,black,90.0,,0,64,64,white,draw_polygon,8527.png
0.47,0.46,0.15,7,black,330.0,,0,64,64,white,draw_polygon,8528.png
0.47,0.5,0.2,6,black,30.0,,0,64,64,white,draw_polygon,8529.png
0.53,0.54,0.15,6,black,150.0,,0,64,64,white,draw_polygon,8530.png
0.55,0.49,0.3,7,black,330.0,,0,64,64,white,draw_polygon,8531.png
0.52,0.49,0.3,6,black,300.0,,0,64,64,white,draw_polygon,8532.png
0.45,0.54,0.1,6,black,270.0,,0,64,64,white,draw_polygon,8533.png
0.48,0.51,0.2,4,black,0.0,,0,64,64,white,draw_polygon,8534.png
0.53,0.54,0.25,6,black,270.0,,0,64,64,white,draw_polygon,8535.png
0.53,0.55,0.4,4,black,300.0,,0,64,64,white,draw_polygon,8536.png
0.45,0.52,0.4,4,black,150.0,,0,64,64,white,draw_polygon,8537.png
0.48,0.53,0.35,4,black,120.0,,0,64,64,white,draw_polygon,8538.png
0.49,0.55,0.15,5,black,90.0,,0,64,64,white,draw_polygon,8539.png
0.51,0.53,0.35,7,black,90.0,,0,64,64,white,draw_polygon,8540.png
0.54,0.51,0.25,5,black,240.0,,0,64,64,white,draw_polygon,8541.png
0.49,0.49,0.2,5,black,180.0,,0,64,64,white,draw_polygon,8542.png
0.54,0.53,0.25,6,black,270.0,,0,64,64,white,draw_polygon,8543.png
0.51,0.47,0.15,5,black,150.0,,0,64,64,white,draw_polygon,8544.png
0.53,0.5,0.4,3,black,150.0,,0,64,64,white,draw_polygon,8545.png
0.5,0.53,0.2,6,black,60.0,,0,64,64,white,draw_polygon,8546.png
0.52,0.55,0.3,5,black,60.0,,0,64,64,white,draw_polygon,8547.png
0.49,0.49,0.45,3,black,0.0,,0,64,64,white,draw_polygon,8548.png
0.52,0.53,0.45,7,black,210.0,,0,64,64,white,draw_polygon,8549.png
0.47,0.54,0.1,6,black,270.0,,0,64,64,white,draw_polygon,8550.png
0.53,0.46,0.1,6,black,150.0,,0,64,64,white,draw_polygon,8551.png
0.45,0.52,0.15,5,black,60.0,,0,64,64,white,draw_polygon,8552.png
0.51,0.52,0.25,7,black,30.0,,0,64,64,white,draw_polygon,8553.png
0.52,0.54,0.35,3,black,180.0,,0,64,64,white,draw_polygon,8554.png
0.53,0.46,0.35,5,black,240.0,,0,64,64,white,draw_polygon,8555.png
0.52,0.46,0.1,4,black,30.0,,0,64,64,white,draw_polygon,8556.png
0.53,0.45,0.3,3,black,210.0,,0,64,64,white,draw_polygon,8557.png
0.45,0.49,0.3,3,black,330.0,,0,64,64,white,draw_polygon,8558.png
0.52,0.52,0.35,5,black,300.0,,0,64,64,white,draw_polygon,8559.png
0.52,0.49,0.2,3,black,300.0,,0,64,64,white,draw_polygon,8560.png
0.55,0.48,0.15,3,black,150.0,,0,64,64,white,draw_polygon,8561.png
0.54,0.47,0.45,3,black,60.0,,0,64,64,white,draw_polygon,8562.png
0.46,0.54,0.25,3,black,150.0,,0,64,64,white,draw_polygon,8563.png
0.52,0.46,0.3,3,black,240.0,,0,64,64,white,draw_polygon,8564.png
0.48,0.53,0.25,7,black,90.0,,0,64,64,white,draw_polygon,8565.png
0.45,0.53,0.25,6,black,0.0,,0,64,64,white,draw_polygon,8566.png
